id,city,daypart,visit_daypart,year,daypart_index
826628,Hồ Chí Minh,9h - 11h,10.0,2019,2
826630,Hải Phòng,0h - 9h,5.0,2019,1
826670,Hà Nội,0h - 9h,5.0,2019,1
826670,Hà Nội,17h - 21h,2.0,2019,5
826670,Hà Nội,11h - 14h,3.0,2019,3
826688,Hải Phòng,0h - 9h,3.0,2019,1
826689,Hồ Chí Minh,11h - 14h,15.0,2019,3
826689,Hồ Chí Minh,9h - 11h,10.0,2019,2
826689,Hồ Chí Minh,17h - 21h,5.0,2019,5
826690,Hải Phòng,17h - 21h,10.0,2019,5
826690,Hải Phòng,14h - 17h,8.0,2019,4
826698,Hải Phòng,21h+,6.0,2019,6
826702,Hà Nội,14h - 17h,4.0,2019,4
826702,Hà Nội,17h - 21h,1.0,2019,5
826703,Hà Nội,17h - 21h,2.0,2019,5
826703,Hà Nội,11h - 14h,2.0,2019,3
826703,Hà Nội,9h - 11h,3.0,2019,2
826705,Hà Nội,17h - 21h,2.0,2019,5
826705,Hà Nội,0h - 9h,8.0,2019,1
826705,Hà Nội,11h - 14h,5.0,2019,3
826709,Hà Nội,17h - 21h,13.0,2019,5
826709,Hà Nội,0h - 9h,7.0,2019,1
826709,Hà Nội,9h - 11h,10.0,2019,2
826710,Hồ Chí Minh,0h - 9h,8.0,2019,1
826710,Hồ Chí Minh,17h - 21h,6.0,2019,5
826710,Hồ Chí Minh,11h - 14h,6.0,2019,3
826711,Hồ Chí Minh,17h - 21h,6.0,2019,5
826715,Hà Nội,17h - 21h,4.0,2019,5
826715,Hà Nội,11h - 14h,2.0,2019,3
826738,Hải Phòng,17h - 21h,3.0,2019,5
826747,Hải Phòng,21h+,1.0,2019,6
826747,Hải Phòng,0h - 9h,3.0,2019,1
826750,Hà Nội,17h - 21h,3.0,2019,5
826750,Hà Nội,0h - 9h,7.0,2019,1
826750,Hà Nội,14h - 17h,7.0,2019,4
826750,Hà Nội,11h - 14h,3.0,2019,3
826942,Hồ Chí Minh,0h - 9h,30.0,2019,1
826969,Hồ Chí Minh,0h - 9h,4.0,2019,1
826974,Hồ Chí Minh,0h - 9h,12.0,2019,1
826991,Hà Nội,17h - 21h,3.0,2019,5
826991,Hà Nội,9h - 11h,1.0,2019,2
827008,Hồ Chí Minh,11h - 14h,10.0,2019,3
827058,Hồ Chí Minh,21h+,2.0,2019,6
827058,Hồ Chí Minh,17h - 21h,2.0,2019,5
827061,Đà Nẵng,0h - 9h,6.0,2019,1
827061,Đà Nẵng,17h - 21h,6.0,2019,5
827077,Hồ Chí Minh,0h - 9h,4.0,2019,1
827086,Hồ Chí Minh,17h - 21h,5.0,2019,5
827086,Hồ Chí Minh,14h - 17h,3.0,2019,4
827088,Hải Phòng,0h - 9h,5.0,2019,1
827088,Hải Phòng,21h+,3.0,2019,6
827153,Hồ Chí Minh,11h - 14h,8.0,2019,3
827201,Hồ Chí Minh,9h - 11h,5.0,2019,2
827228,Hải Phòng,0h - 9h,2.0,2019,1
827228,Hải Phòng,21h+,3.0,2019,6
827245,Hồ Chí Minh,11h - 14h,8.0,2019,3
827262,Hải Phòng,9h - 11h,4.0,2019,2
827304,Hồ Chí Minh,9h - 11h,4.0,2019,2
827323,Hồ Chí Minh,17h - 21h,3.0,2019,5
827338,Hải Phòng,0h - 9h,4.0,2019,1
827410,Hồ Chí Minh,0h - 9h,4.0,2019,1
827428,Hải Phòng,14h - 17h,4.0,2019,4
827428,Hải Phòng,17h - 21h,3.0,2019,5
827430,Hồ Chí Minh,11h - 14h,10.0,2019,3
827436,Hải Phòng,21h+,10.0,2019,6
827468,Hồ Chí Minh,17h - 21h,2.0,2019,5
827491,Hải Phòng,14h - 17h,4.0,2019,4
827495,Hải Phòng,0h - 9h,3.0,2019,1
827516,Hải Phòng,0h - 9h,6.0,2019,1
827562,Hải Phòng,0h - 9h,20.0,2019,1
827579,Đà Nẵng,17h - 21h,3.0,2019,5
827586,Hà Nội,9h - 11h,1.0,2019,2
827586,Hà Nội,17h - 21h,2.0,2019,5
827587,Hà Nội,11h - 14h,3.0,2019,3
827617,Hà Nội,14h - 17h,2.0,2019,4
827617,Hà Nội,17h - 21h,5.0,2019,5
827640,Hải Phòng,17h - 21h,5.0,2019,5
827640,Hải Phòng,9h - 11h,2.0,2019,2
827641,Hà Nội,9h - 11h,2.0,2019,2
827641,Hà Nội,17h - 21h,2.0,2019,5
827641,Hà Nội,0h - 9h,4.0,2019,1
827650,Hải Phòng,11h - 14h,4.0,2019,3
827663,Hải Phòng,0h - 9h,5.0,2019,1
827711,Hà Nội,0h - 9h,2.0,2019,1
827711,Hà Nội,17h - 21h,4.0,2019,5
827732,Hà Nội,21h+,1.0,2019,6
827732,Hà Nội,17h - 21h,4.0,2019,5
827732,Hà Nội,9h - 11h,2.0,2019,2
827732,Hà Nội,14h - 17h,3.0,2019,4
827739,Hải Phòng,9h - 11h,2.0,2019,2
827757,Hồ Chí Minh,14h - 17h,2.0,2019,4
827757,Hồ Chí Minh,11h - 14h,2.0,2019,3
827763,Hải Phòng,0h - 9h,10.0,2019,1
827763,Hải Phòng,11h - 14h,30.0,2019,3
827777,Hà Nội,17h - 21h,2.0,2019,5
827777,Hà Nội,11h - 14h,3.0,2019,3
827785,Hồ Chí Minh,17h - 21h,4.0,2019,5
827808,Hải Phòng,9h - 11h,4.0,2019,2
827813,Hồ Chí Minh,14h - 17h,5.0,2019,4
827813,Hồ Chí Minh,0h - 9h,5.0,2019,1
827845,Đà Nẵng,9h - 11h,10.0,2019,2
827845,Đà Nẵng,14h - 17h,5.0,2019,4
827845,Đà Nẵng,17h - 21h,5.0,2019,5
827846,Cần Thơ,9h - 11h,15.0,2019,2
827846,Cần Thơ,14h - 17h,15.0,2019,4
827863,Hải Phòng,21h+,8.0,2019,6
827863,Hải Phòng,0h - 9h,22.0,2019,1
827894,Hồ Chí Minh,21h+,10.0,2019,6
827894,Hồ Chí Minh,0h - 9h,25.0,2019,1
827894,Hồ Chí Minh,11h - 14h,20.0,2019,3
827895,Hồ Chí Minh,17h - 21h,25.0,2019,5
827895,Hồ Chí Minh,0h - 9h,20.0,2019,1
827895,Hồ Chí Minh,11h - 14h,30.0,2019,3
827896,Hồ Chí Minh,11h - 14h,10.0,2019,3
827896,Hồ Chí Minh,0h - 9h,5.0,2019,1
827900,Hải Phòng,21h+,8.0,2019,6
827900,Hải Phòng,9h - 11h,7.0,2019,2
827901,Hồ Chí Minh,17h - 21h,8.0,2019,5
827902,Cần Thơ,0h - 9h,15.0,2019,1
827902,Cần Thơ,17h - 21h,15.0,2019,5
827906,Đà Nẵng,9h - 11h,6.0,2019,2
827906,Đà Nẵng,14h - 17h,3.0,2019,4
827906,Đà Nẵng,17h - 21h,3.0,2019,5
827918,Hồ Chí Minh,0h - 9h,3.0,2019,1
827918,Hồ Chí Minh,9h - 11h,2.0,2019,2
827918,Hồ Chí Minh,11h - 14h,1.0,2019,3
827918,Hồ Chí Minh,17h - 21h,1.0,2019,5
827924,Cần Thơ,17h - 21h,10.0,2019,5
827936,Hải Phòng,17h - 21h,4.0,2019,5
827963,Hà Nội,11h - 14h,3.0,2019,3
827963,Hà Nội,17h - 21h,5.0,2019,5
827969,Hải Phòng,0h - 9h,25.0,2019,1
827969,Hải Phòng,21h+,5.0,2019,6
828007,Cần Thơ,0h - 9h,25.0,2019,1
828029,Đà Nẵng,9h - 11h,5.0,2019,2
828029,Đà Nẵng,17h - 21h,7.0,2019,5
828032,Hà Nội,17h - 21h,7.0,2019,5
828035,Đà Nẵng,14h - 17h,5.0,2019,4
828035,Đà Nẵng,0h - 9h,25.0,2019,1
828036,Đà Nẵng,0h - 9h,10.0,2019,1
828058,Hải Phòng,21h+,2.0,2019,6
828058,Hải Phòng,0h - 9h,3.0,2019,1
828241,Hà Nội,17h - 21h,3.0,2019,5
828241,Hà Nội,14h - 17h,3.0,2019,4
828243,Hà Nội,17h - 21h,2.0,2019,5
828243,Hà Nội,14h - 17h,2.0,2019,4
828245,Hà Nội,17h - 21h,4.0,2019,5
828245,Hà Nội,9h - 11h,4.0,2019,2
828258,Hà Nội,14h - 17h,1.0,2019,4
828258,Hà Nội,17h - 21h,2.0,2019,5
828262,Hà Nội,17h - 21h,2.0,2019,5
828264,Hà Nội,17h - 21h,2.0,2019,5
828264,Hà Nội,11h - 14h,1.0,2019,3
828268,Hà Nội,14h - 17h,1.0,2019,4
828268,Hà Nội,17h - 21h,2.0,2019,5
828284,Hồ Chí Minh,17h - 21h,3.0,2019,5
828284,Hồ Chí Minh,14h - 17h,3.0,2019,4
828284,Hồ Chí Minh,0h - 9h,2.0,2019,1
828291,Hồ Chí Minh,9h - 11h,2.0,2019,2
828291,Hồ Chí Minh,14h - 17h,2.0,2019,4
828321,Cần Thơ,0h - 9h,3.0,2019,1
828322,Hà Nội,11h - 14h,2.0,2019,3
828322,Hà Nội,17h - 21h,4.0,2019,5
828322,Hà Nội,0h - 9h,2.0,2019,1
828324,Hải Phòng,17h - 21h,5.0,2019,5
828324,Hải Phòng,9h - 11h,10.0,2019,2
828347,Hồ Chí Minh,17h - 21h,8.0,2019,5
828353,Hà Nội,21h+,1.0,2019,6
828353,Hà Nội,17h - 21h,4.0,2019,5
828355,Hà Nội,17h - 21h,3.0,2019,5
828355,Hà Nội,14h - 17h,3.0,2019,4
828365,Hồ Chí Minh,9h - 11h,2.0,2019,2
828365,Hồ Chí Minh,14h - 17h,2.0,2019,4
828394,Hồ Chí Minh,11h - 14h,4.0,2019,3
828394,Hồ Chí Minh,17h - 21h,5.0,2019,5
828409,Hồ Chí Minh,11h - 14h,20.0,2019,3
828416,Hồ Chí Minh,0h - 9h,2.0,2019,1
828416,Hồ Chí Minh,14h - 17h,3.0,2019,4
828475,Hải Phòng,17h - 21h,4.0,2019,5
828475,Hải Phòng,0h - 9h,2.0,2019,1
828479,Hồ Chí Minh,14h - 17h,1.0,2019,4
828479,Hồ Chí Minh,0h - 9h,3.0,2019,1
828489,Hải Phòng,17h - 21h,2.0,2019,5
828495,Hà Nội,21h+,2.0,2019,6
828495,Hà Nội,17h - 21h,2.0,2019,5
828497,Hồ Chí Minh,14h - 17h,2.0,2019,4
828497,Hồ Chí Minh,17h - 21h,6.0,2019,5
828499,Hà Nội,17h - 21h,4.0,2019,5
828499,Hà Nội,9h - 11h,4.0,2019,2
828500,Hà Nội,17h - 21h,4.0,2019,5
828500,Hà Nội,14h - 17h,4.0,2019,4
828506,Hồ Chí Minh,17h - 21h,15.0,2019,5
828507,Hồ Chí Minh,11h - 14h,15.0,2019,3
828507,Hồ Chí Minh,17h - 21h,20.0,2019,5
828507,Hồ Chí Minh,0h - 9h,20.0,2019,1
828511,Hồ Chí Minh,0h - 9h,30.0,2019,1
828516,Hải Phòng,0h - 9h,7.0,2019,1
828516,Hải Phòng,21h+,6.0,2019,6
828520,Cần Thơ,0h - 9h,20.0,2019,1
828520,Cần Thơ,17h - 21h,20.0,2019,5
828531,Hà Nội,11h - 14h,1.0,2019,3
828531,Hà Nội,17h - 21h,2.0,2019,5
828534,Hải Phòng,17h - 21h,4.0,2019,5
828544,Hồ Chí Minh,9h - 11h,2.0,2019,2
828544,Hồ Chí Minh,0h - 9h,5.0,2019,1
828549,Hồ Chí Minh,17h - 21h,3.0,2019,5
828562,Hồ Chí Minh,0h - 9h,15.0,2019,1
828573,Hải Phòng,21h+,2.0,2019,6
828573,Hải Phòng,17h - 21h,1.0,2019,5
828578,Hồ Chí Minh,0h - 9h,12.0,2019,1
828582,Cần Thơ,0h - 9h,15.0,2019,1
828582,Cần Thơ,17h - 21h,20.0,2019,5
828584,Hà Nội,17h - 21h,3.0,2019,5
828584,Hà Nội,9h - 11h,1.0,2019,2
828586,Hồ Chí Minh,17h - 21h,3.0,2019,5
828586,Hồ Chí Minh,0h - 9h,2.0,2019,1
828586,Hồ Chí Minh,14h - 17h,3.0,2019,4
828592,Hải Phòng,0h - 9h,4.0,2019,1
828594,Hồ Chí Minh,17h - 21h,2.0,2019,5
828594,Hồ Chí Minh,11h - 14h,1.0,2019,3
828604,Hồ Chí Minh,11h - 14h,10.0,2019,3
828605,Hồ Chí Minh,11h - 14h,10.0,2019,3
828616,Hải Phòng,0h - 9h,15.0,2019,1
828638,Hồ Chí Minh,0h - 9h,20.0,2019,1
828645,Cần Thơ,0h - 9h,4.0,2019,1
828647,Hải Phòng,0h - 9h,2.0,2019,1
828649,Hồ Chí Minh,14h - 17h,1.0,2019,4
828649,Hồ Chí Minh,11h - 14h,1.0,2019,3
828657,Hà Nội,14h - 17h,5.0,2019,4
828670,Hà Nội,17h - 21h,2.0,2019,5
828670,Hà Nội,11h - 14h,1.0,2019,3
828670,Hà Nội,21h+,1.0,2019,6
828677,Hải Phòng,17h - 21h,4.0,2019,5
828677,Hải Phòng,11h - 14h,30.0,2019,3
828686,Hồ Chí Minh,0h - 9h,10.0,2019,1
828687,Hồ Chí Minh,0h - 9h,12.0,2019,1
828713,Hà Nội,17h - 21h,4.0,2019,5
828713,Hà Nội,21h+,2.0,2019,6
828717,Hà Nội,17h - 21h,4.0,2019,5
828721,Hải Phòng,17h - 21h,5.0,2019,5
828721,Hải Phòng,0h - 9h,10.0,2019,1
828730,Hồ Chí Minh,0h - 9h,4.0,2019,1
828730,Hồ Chí Minh,14h - 17h,4.0,2019,4
828730,Hồ Chí Minh,11h - 14h,4.0,2019,3
828730,Hồ Chí Minh,17h - 21h,4.0,2019,5
828730,Hồ Chí Minh,9h - 11h,4.0,2019,2
828797,Cần Thơ,17h - 21h,8.0,2019,5
828836,Hải Phòng,0h - 9h,3.0,2019,1
828862,Hồ Chí Minh,17h - 21h,10.0,2019,5
828866,Hà Nội,9h - 11h,4.0,2019,2
828866,Hà Nội,17h - 21h,4.0,2019,5
828867,Hồ Chí Minh,17h - 21h,1.0,2019,5
828867,Hồ Chí Minh,11h - 14h,1.0,2019,3
828867,Hồ Chí Minh,0h - 9h,1.0,2019,1
828868,Hà Nội,17h - 21h,4.0,2019,5
828868,Hà Nội,21h+,1.0,2019,6
828878,Hải Phòng,0h - 9h,5.0,2019,1
828892,Hải Phòng,14h - 17h,5.0,2019,4
828892,Hải Phòng,9h - 11h,8.0,2019,2
828902,Hồ Chí Minh,17h - 21h,4.0,2019,5
828910,Hải Phòng,14h - 17h,7.0,2019,4
828910,Hải Phòng,0h - 9h,8.0,2019,1
828924,Hải Phòng,0h - 9h,30.0,2019,1
828940,Đà Nẵng,11h - 14h,4.0,2019,3
828967,Hải Phòng,21h+,6.0,2019,6
828969,Hải Phòng,17h - 21h,4.0,2019,5
829041,Hồ Chí Minh,11h - 14h,2.0,2019,3
829041,Hồ Chí Minh,17h - 21h,3.0,2019,5
829090,Hồ Chí Minh,0h - 9h,1.0,2019,1
829090,Hồ Chí Minh,21h+,1.0,2019,6
829090,Hồ Chí Minh,11h - 14h,2.0,2019,3
829094,Hồ Chí Minh,14h - 17h,1.0,2019,4
829094,Hồ Chí Minh,17h - 21h,2.0,2019,5
829094,Hồ Chí Minh,9h - 11h,2.0,2019,2
829110,Hải Phòng,17h - 21h,2.0,2019,5
829110,Hải Phòng,21h+,2.0,2019,6
829136,Hải Phòng,17h - 21h,7.0,2019,5
829136,Hải Phòng,0h - 9h,5.0,2019,1
829159,Hải Phòng,17h - 21h,3.0,2019,5
829163,Đà Nẵng,0h - 9h,20.0,2019,1
829171,Hà Nội,17h - 21h,5.0,2019,5
829177,Hà Nội,17h - 21h,1.0,2019,5
829177,Hà Nội,14h - 17h,2.0,2019,4
829179,Hà Nội,11h - 14h,3.0,2019,3
829179,Hà Nội,14h - 17h,2.0,2019,4
829208,Hà Nội,9h - 11h,3.0,2019,2
829208,Hà Nội,17h - 21h,3.0,2019,5
829209,Hà Nội,21h+,2.0,2019,6
829209,Hà Nội,17h - 21h,6.0,2019,5
829239,Hải Phòng,0h - 9h,3.0,2019,1
829239,Hải Phòng,17h - 21h,2.0,2019,5
829250,Đà Nẵng,9h - 11h,8.0,2019,2
829260,Hải Phòng,0h - 9h,8.0,2019,1
829260,Hải Phòng,21h+,6.0,2019,6
829288,Hồ Chí Minh,14h - 17h,2.0,2019,4
829288,Hồ Chí Minh,17h - 21h,3.0,2019,5
829293,Hải Phòng,9h - 11h,4.0,2019,2
829315,Đà Nẵng,17h - 21h,8.0,2019,5
829315,Đà Nẵng,0h - 9h,8.0,2019,1
829324,Hà Nội,17h - 21h,4.0,2019,5
829330,Hải Phòng,9h - 11h,3.0,2019,2
829562,Hồ Chí Minh,17h - 21h,4.0,2019,5
829591,Hà Nội,17h - 21h,6.0,2019,5
829596,Hà Nội,17h - 21h,4.0,2019,5
829606,Đà Nẵng,0h - 9h,30.0,2019,1
829612,Hà Nội,17h - 21h,4.0,2019,5
829630,Đà Nẵng,0h - 9h,30.0,2019,1
829633,Hồ Chí Minh,9h - 11h,4.0,2019,2
829633,Hồ Chí Minh,11h - 14h,4.0,2019,3
829706,Hồ Chí Minh,11h - 14h,15.0,2019,3
829707,Hồ Chí Minh,11h - 14h,10.0,2019,3
829717,Hồ Chí Minh,0h - 9h,2.0,2019,1
829717,Hồ Chí Minh,11h - 14h,2.0,2019,3
829717,Hồ Chí Minh,17h - 21h,4.0,2019,5
829804,Hồ Chí Minh,0h - 9h,4.0,2019,1
829804,Hồ Chí Minh,14h - 17h,2.0,2019,4
829822,Hồ Chí Minh,17h - 21h,10.0,2019,5
829822,Hồ Chí Minh,0h - 9h,15.0,2019,1
829843,Hà Nội,14h - 17h,2.0,2019,4
829843,Hà Nội,21h+,2.0,2019,6
829843,Hà Nội,17h - 21h,4.0,2019,5
829870,Hồ Chí Minh,17h - 21h,1.0,2019,5
829870,Hồ Chí Minh,0h - 9h,2.0,2019,1
829870,Hồ Chí Minh,9h - 11h,2.0,2019,2
829872,Hồ Chí Minh,11h - 14h,8.0,2019,3
829874,Hồ Chí Minh,11h - 14h,20.0,2019,3
829955,Hà Nội,0h - 9h,4.0,2019,1
829974,Hà Nội,21h+,2.0,2019,6
829974,Hà Nội,14h - 17h,2.0,2019,4
829974,Hà Nội,17h - 21h,4.0,2019,5
829975,Hà Nội,11h - 14h,2.0,2019,3
829975,Hà Nội,0h - 9h,2.0,2019,1
829976,Hà Nội,0h - 9h,3.0,2019,1
829976,Hà Nội,17h - 21h,3.0,2019,5
829983,Hồ Chí Minh,14h - 17h,4.0,2019,4
829990,Hồ Chí Minh,11h - 14h,4.0,2019,3
829990,Hồ Chí Minh,14h - 17h,4.0,2019,4
830008,Hồ Chí Minh,0h - 9h,20.0,2019,1
830035,Hồ Chí Minh,21h+,6.0,2019,6
830035,Hồ Chí Minh,17h - 21h,5.0,2019,5
830043,Đà Nẵng,0h - 9h,30.0,2019,1
830044,Đà Nẵng,11h - 14h,6.0,2019,3
830044,Đà Nẵng,0h - 9h,6.0,2019,1
830051,Hồ Chí Minh,11h - 14h,30.0,2019,3
830064,Hồ Chí Minh,11h - 14h,10.0,2019,3
830114,Hồ Chí Minh,17h - 21h,3.0,2019,5
830114,Hồ Chí Minh,0h - 9h,4.0,2019,1
830134,Đà Nẵng,0h - 9h,10.0,2019,1
830139,Hồ Chí Minh,0h - 9h,6.0,2019,1
830139,Hồ Chí Minh,11h - 14h,3.0,2019,3
830139,Hồ Chí Minh,17h - 21h,3.0,2019,5
830160,Hồ Chí Minh,0h - 9h,30.0,2019,1
830171,Hồ Chí Minh,17h - 21h,5.0,2019,5
830171,Hồ Chí Minh,0h - 9h,5.0,2019,1
830174,Hồ Chí Minh,17h - 21h,8.0,2019,5
830193,Hà Nội,17h - 21h,4.0,2019,5
830193,Hà Nội,21h+,2.0,2019,6
830229,Hồ Chí Minh,11h - 14h,1.0,2019,3
830229,Hồ Chí Minh,0h - 9h,1.0,2019,1
830229,Hồ Chí Minh,21h+,3.0,2019,6
830232,Hồ Chí Minh,9h - 11h,2.0,2019,2
830232,Hồ Chí Minh,17h - 21h,2.0,2019,5
830232,Hồ Chí Minh,0h - 9h,5.0,2019,1
830247,Hồ Chí Minh,17h - 21h,5.0,2019,5
830247,Hồ Chí Minh,9h - 11h,5.0,2019,2
830247,Hồ Chí Minh,0h - 9h,10.0,2019,1
830270,Hồ Chí Minh,17h - 21h,6.0,2019,5
830270,Hồ Chí Minh,0h - 9h,6.0,2019,1
830273,Hà Nội,17h - 21h,3.0,2019,5
830273,Hà Nội,0h - 9h,2.0,2019,1
830276,Hồ Chí Minh,17h - 21h,3.0,2019,5
830276,Hồ Chí Minh,0h - 9h,4.0,2019,1
830276,Hồ Chí Minh,9h - 11h,2.0,2019,2
830288,Hà Nội,21h+,2.0,2019,6
830288,Hà Nội,17h - 21h,4.0,2019,5
830290,Hà Nội,17h - 21h,2.0,2019,5
830290,Hà Nội,21h+,2.0,2019,6
830291,Hà Nội,17h - 21h,3.0,2019,5
830291,Hà Nội,9h - 11h,3.0,2019,2
830301,Hồ Chí Minh,9h - 11h,4.0,2019,2
830301,Hồ Chí Minh,17h - 21h,4.0,2019,5
830301,Hồ Chí Minh,14h - 17h,4.0,2019,4
830304,Hải Phòng,0h - 9h,4.0,2019,1
830304,Hải Phòng,17h - 21h,5.0,2019,5
830304,Hải Phòng,21h+,4.0,2019,6
830305,Hồ Chí Minh,21h+,2.0,2019,6
830305,Hồ Chí Minh,11h - 14h,2.0,2019,3
830329,Hồ Chí Minh,17h - 21h,8.0,2019,5
830357,Hồ Chí Minh,9h - 11h,2.0,2019,2
830357,Hồ Chí Minh,14h - 17h,3.0,2019,4
830357,Hồ Chí Minh,17h - 21h,2.0,2019,5
830359,Hồ Chí Minh,0h - 9h,30.0,2019,1
830369,Hà Nội,17h - 21h,3.0,2019,5
830369,Hà Nội,9h - 11h,3.0,2019,2
830370,Hà Nội,17h - 21h,4.0,2019,5
830372,Hồ Chí Minh,17h - 21h,10.0,2019,5
830372,Hồ Chí Minh,0h - 9h,20.0,2019,1
830373,Hà Nội,21h+,2.0,2019,6
830373,Hà Nội,17h - 21h,4.0,2019,5
830378,Hồ Chí Minh,17h - 21h,2.0,2019,5
830378,Hồ Chí Minh,11h - 14h,2.0,2019,3
830380,Hồ Chí Minh,14h - 17h,5.0,2019,4
830380,Hồ Chí Minh,0h - 9h,25.0,2019,1
830383,Hồ Chí Minh,0h - 9h,20.0,2019,1
830390,Hải Phòng,17h - 21h,2.0,2019,5
830390,Hải Phòng,0h - 9h,2.0,2019,1
830404,Hà Nội,9h - 11h,3.0,2019,2
830404,Hà Nội,17h - 21h,5.0,2019,5
830441,Hải Phòng,0h - 9h,2.0,2019,1
830496,Hà Nội,17h - 21h,4.0,2019,5
830498,Hà Nội,17h - 21h,4.0,2019,5
830501,Hà Nội,21h+,2.0,2019,6
830501,Hà Nội,17h - 21h,6.0,2019,5
830522,Hà Nội,14h - 17h,3.0,2019,4
830522,Hà Nội,17h - 21h,2.0,2019,5
830531,Hà Nội,9h - 11h,3.0,2019,2
830595,Hà Nội,17h - 21h,4.0,2019,5
830601,Hà Nội,14h - 17h,2.0,2019,4
830601,Hà Nội,17h - 21h,2.0,2019,5
830611,Hà Nội,17h - 21h,4.0,2019,5
830611,Hà Nội,21h+,2.0,2019,6
830679,Hà Nội,14h - 17h,1.0,2019,4
830679,Hà Nội,9h - 11h,2.0,2019,2
830680,Hà Nội,17h - 21h,4.0,2019,5
830680,Hà Nội,9h - 11h,2.0,2019,2
830681,Hà Nội,17h - 21h,2.0,2019,5
830771,Cần Thơ,11h - 14h,30.0,2019,3
830803,Hồ Chí Minh,17h - 21h,2.0,2019,5
830803,Hồ Chí Minh,9h - 11h,1.0,2019,2
830816,Đà Nẵng,17h - 21h,10.0,2019,5
830816,Đà Nẵng,0h - 9h,10.0,2019,1
830876,Hà Nội,0h - 9h,3.0,2019,1
830876,Hà Nội,14h - 17h,4.0,2019,4
830876,Hà Nội,17h - 21h,3.0,2019,5
830887,Cần Thơ,0h - 9h,15.0,2019,1
830921,Hồ Chí Minh,0h - 9h,30.0,2019,1
830927,Hồ Chí Minh,0h - 9h,30.0,2019,1
830971,Hải Phòng,17h - 21h,4.0,2019,5
830994,Cần Thơ,0h - 9h,10.0,2019,1
830995,Hà Nội,17h - 21h,3.0,2019,5
830995,Hà Nội,0h - 9h,4.0,2019,1
830995,Hà Nội,14h - 17h,3.0,2019,4
831002,Hồ Chí Minh,14h - 17h,2.0,2019,4
831002,Hồ Chí Minh,11h - 14h,1.0,2019,3
831002,Hồ Chí Minh,9h - 11h,1.0,2019,2
831002,Hồ Chí Minh,17h - 21h,2.0,2019,5
831007,Hà Nội,9h - 11h,4.0,2019,2
831007,Hà Nội,17h - 21h,6.0,2019,5
831022,Hồ Chí Minh,0h - 9h,30.0,2019,1
831354,Đà Nẵng,17h - 21h,8.0,2019,5
831354,Đà Nẵng,14h - 17h,8.0,2019,4
831354,Đà Nẵng,9h - 11h,9.0,2019,2
831365,Hà Nội,17h - 21h,4.0,2019,5
831368,Hà Nội,17h - 21h,5.0,2019,5
831372,Hà Nội,9h - 11h,4.0,2019,2
831372,Hà Nội,17h - 21h,4.0,2019,5
831374,Hồ Chí Minh,17h - 21h,8.0,2019,5
831375,Hồ Chí Minh,0h - 9h,8.0,2019,1
831421,Hồ Chí Minh,9h - 11h,2.0,2019,2
831421,Hồ Chí Minh,17h - 21h,2.0,2019,5
831421,Hồ Chí Minh,0h - 9h,4.0,2019,1
831550,Hà Nội,14h - 17h,2.0,2019,4
831556,Hà Nội,9h - 11h,3.0,2019,2
831563,Hà Nội,17h - 21h,3.0,2019,5
831587,Hồ Chí Minh,0h - 9h,4.0,2019,1
831587,Hồ Chí Minh,14h - 17h,2.0,2019,4
831587,Hồ Chí Minh,17h - 21h,3.0,2019,5
831616,Hồ Chí Minh,17h - 21h,3.0,2019,5
831619,Hồ Chí Minh,0h - 9h,7.0,2019,1
831668,Đà Nẵng,17h - 21h,5.0,2019,5
831668,Đà Nẵng,0h - 9h,5.0,2019,1
831669,Hồ Chí Minh,11h - 14h,2.0,2019,3
831669,Hồ Chí Minh,14h - 17h,2.0,2019,4
831686,Hà Nội,17h - 21h,4.0,2019,5
831691,Hà Nội,17h - 21h,4.0,2019,5
831707,Hà Nội,9h - 11h,4.0,2019,2
831707,Hà Nội,17h - 21h,4.0,2019,5
831750,Hải Phòng,17h - 21h,2.0,2019,5
831752,Hồ Chí Minh,11h - 14h,6.0,2019,3
831752,Hồ Chí Minh,17h - 21h,6.0,2019,5
831761,Hồ Chí Minh,0h - 9h,30.0,2019,1
831763,Hồ Chí Minh,0h - 9h,6.0,2019,1
831771,Hồ Chí Minh,0h - 9h,15.0,2019,1
831775,Hà Nội,17h - 21h,3.0,2019,5
831775,Hà Nội,9h - 11h,3.0,2019,2
831781,Hà Nội,17h - 21h,4.0,2019,5
831784,Hồ Chí Minh,14h - 17h,2.0,2019,4
831784,Hồ Chí Minh,0h - 9h,2.0,2019,1
831785,Hà Nội,17h - 21h,5.0,2019,5
831832,Hồ Chí Minh,9h - 11h,4.0,2019,2
831840,Hà Nội,11h - 14h,4.0,2019,3
831840,Hà Nội,17h - 21h,4.0,2019,5
831841,Hà Nội,17h - 21h,4.0,2019,5
831844,Hà Nội,17h - 21h,4.0,2019,5
831851,Hồ Chí Minh,0h - 9h,22.0,2019,1
831851,Hồ Chí Minh,17h - 21h,8.0,2019,5
831864,Hồ Chí Minh,17h - 21h,3.0,2019,5
831864,Hồ Chí Minh,11h - 14h,2.0,2019,3
831864,Hồ Chí Minh,14h - 17h,3.0,2019,4
831875,Cần Thơ,14h - 17h,2.0,2019,4
831875,Cần Thơ,17h - 21h,3.0,2019,5
831898,Hồ Chí Minh,17h - 21h,3.0,2019,5
831907,Hồ Chí Minh,0h - 9h,10.0,2019,1
831910,Hồ Chí Minh,17h - 21h,2.0,2019,5
