id,year,city,brand,spontaneous,trial,p3m,p1m,comprehension,brand_likability,weekly,daily,visit,ppa,spending,segmentation,nps_p3m,nps_p3m_group,answer_index
761149,2019,Cần Thơ,Thức Coffee,No,No,No,No,Aware,No,No,No,,,,,,,52646
761149,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,12.0,8.0,96.0,Seg.01 - Mass (<VND 25K),,,52647
761149,2019,Cần Thơ,Mê Trang,No,Yes,Yes,Yes,Familiar,No,Yes,No,12.0,14.0,168.0,Seg.01 - Mass (<VND 25K),7.0,Passive,52648
761149,2019,Cần Thơ,Trung Nguyên,No,Yes,Yes,No,Familiar,Yes,No,No,,,,,7.0,Passive,52649
761182,2019,Cần Thơ,Street,No,Yes,Yes,Yes,Familiar,Yes,Yes,No,5.0,8.0,40.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,52650
761182,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,Yes,25.0,10.0,250.0,Seg.01 - Mass (<VND 25K),,,52651
761182,2019,Cần Thơ,Milano,Yes,Yes,No,No,Very Familiar,No,No,No,,,,,,,52652
761182,2019,Cần Thơ,Mê Trang,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52653
761182,2019,Cần Thơ,Highlands Coffee,Yes,No,No,No,Not Aware,No,No,No,,,,,,,52654
761182,2019,Cần Thơ,Trung Nguyên,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52655
761182,2019,Cần Thơ,Phúc Long,Yes,No,No,No,Unsure,No,No,No,,,,,,,52656
761354,2019,Cần Thơ,Cộng Cà Phê,No,No,No,No,Unsure,No,No,No,,,,,,,52657
761354,2019,Cần Thơ,Street,No,No,No,No,Very Familiar,No,No,No,,,,,,,52658
761354,2019,Cần Thơ,Mê Trang,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52659
761354,2019,Cần Thơ,Phúc Long,No,No,No,No,Unsure,No,No,No,,,,,,,52660
761354,2019,Cần Thơ,Highlands Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52661
761354,2019,Cần Thơ,The Coffee House,No,No,No,No,Unsure,No,No,No,,,,,,,52662
761354,2019,Cần Thơ,Nia cafe,No,No,No,No,Unsure,No,No,No,,,,,,,52663
761354,2019,Cần Thơ,Trung Nguyên,No,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,10.0,Promoter,52664
761354,2019,Cần Thơ,Other 3,Yes,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,7.0,Passive,52665
761354,2019,Cần Thơ,Thức Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52666
761354,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,30.0,8.0,240.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,52667
761354,2019,Cần Thơ,Other 2,Yes,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,10.0,Promoter,52668
761750,2019,Cần Thơ,Mê Trang,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52669
761750,2019,Cần Thơ,Street,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,20.0,25.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,52670
761750,2019,Cần Thơ,Trung Nguyên,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52671
762012,2019,Cần Thơ,Trung Nguyên,No,No,No,No,Aware,No,No,No,,,,,,,52672
762012,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,30.0,8.0,240.0,Seg.01 - Mass (<VND 25K),,,52673
762012,2019,Cần Thơ,Street,No,Yes,Yes,Yes,Very Familiar,No,Yes,No,15.0,8.0,120.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,52674
762255,2019,Hồ Chí Minh,Milano,No,No,No,No,Aware,No,No,No,,,,,,,52675
762255,2019,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Aware,No,No,No,,,,,,,52676
762255,2019,Hồ Chí Minh,Street,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,10.0,10.0,100.0,Seg.01 - Mass (<VND 25K),,,52677
762852,2019,Cần Thơ,Trung Nguyên,Yes,No,No,No,Aware,No,No,No,,,,,,,52678
762852,2019,Cần Thơ,Street,Yes,Yes,Yes,Yes,Aware,Yes,Yes,No,15.0,8.0,120.0,Seg.01 - Mass (<VND 25K),8.0,Passive,52679
763355,2019,Hà Nội,Phúc Long,No,No,No,No,Unsure,No,No,No,,,,,,,52680
763355,2019,Hà Nội,Other 2,Yes,Yes,Yes,Yes,Familiar,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,52681
763355,2019,Hà Nội,Aha Cafe,Yes,Yes,Yes,No,Familiar,Yes,No,No,,,,,8.0,Passive,52682
763355,2019,Hà Nội,Highlands Coffee,No,Yes,No,No,Aware,No,No,No,,,,,,,52683
763355,2019,Hà Nội,The Coffee House,No,No,No,No,Familiar,No,No,No,,,,,,,52684
763355,2019,Hà Nội,Other 3,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,52685
763355,2019,Hà Nội,Starbucks,No,No,No,No,Unsure,No,No,No,,,,,,,52686
763355,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,4.0,35.0,140.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,52687
763355,2019,Hà Nội,Street,No,Yes,No,No,Aware,No,No,No,,,,,,,52688
763355,2019,Hà Nội,Trung Nguyên,No,No,No,No,Unsure,No,No,No,,,,,,,52689
763355,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52690
763500,2019,Cần Thơ,Milano,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52691
763500,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,Yes,No,No,,,,,9.0,Promoter,52692
763500,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,52693
763500,2019,Cần Thơ,The Coffee House,Yes,No,No,No,Unsure,No,No,No,,,,,,,52694
763500,2019,Cần Thơ,Highlands Coffee,Yes,No,No,No,Unsure,No,No,No,,,,,,,52695
763558,2019,Đà Nẵng,Other 1,Yes,No,No,No,Aware,No,No,No,,,,,,,52696
763558,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,52697
763558,2019,Đà Nẵng,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,7.0,Passive,52698
763558,2019,Đà Nẵng,Milano,No,Yes,Yes,No,Aware,No,No,No,,,,,5.0,Detractor,52699
763558,2019,Đà Nẵng,Trung Nguyên,Yes,No,No,No,Aware,No,No,No,,,,,,,52700
763558,2019,Đà Nẵng,Cộng Cà Phê,No,No,No,No,Aware,Yes,No,No,,,,,,,52701
763558,2019,Đà Nẵng,Other 2,Yes,Yes,Yes,Yes,Familiar,No,No,No,3.0,20.0,60.0,Seg.01 - Mass (<VND 25K),,,52702
763558,2019,Đà Nẵng,Effoc,No,No,No,No,Aware,No,No,No,,,,,,,52703
763558,2019,Đà Nẵng,Starbucks,No,No,No,No,Familiar,No,No,No,,,,,,,52704
763558,2019,Đà Nẵng,BonPas,No,No,No,No,Aware,No,No,No,,,,,,,52705
763558,2019,Đà Nẵng,Phúc Long,Yes,Yes,Yes,No,Familiar,Yes,No,No,,,,,8.0,Passive,52706
763558,2019,Đà Nẵng,The Coffee House,No,No,No,No,Aware,Yes,No,No,,,,,,,52707
763558,2019,Đà Nẵng,Mê Trang,No,No,No,No,Aware,No,No,No,,,,,,,52708
763762,2019,Hà Nội,Highlands Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52709
763762,2019,Hà Nội,Other 2,Yes,Yes,No,No,Unsure,No,No,No,,,,,,,52710
763762,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,52711
763762,2019,Hà Nội,Aha Cafe,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52712
763762,2019,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Unsure,No,No,No,,,,,,,52713
763762,2019,Hà Nội,Thức Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52714
763762,2019,Hà Nội,Trung Nguyên,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52715
763762,2019,Hà Nội,Street,No,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,7.0,Passive,52716
763845,2019,Cần Thơ,Mê Trang,Yes,No,No,No,Unsure,No,No,No,,,,,,,52717
763845,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,Yes,60.0,15.0,900.0,Seg.01 - Mass (<VND 25K),,,52718
763845,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52719
763845,2019,Cần Thơ,Highlands Coffee,Yes,No,No,No,Unsure,No,No,No,,,,,,,52720
764111,2019,Cần Thơ,Highlands Coffee,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52721
764111,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,52722
764111,2019,Cần Thơ,Milano,Yes,No,No,No,Unsure,No,No,No,,,,,,,52723
764111,2019,Cần Thơ,Mê Trang,Yes,No,No,No,Unsure,No,No,No,,,,,,,52724
764111,2019,Cần Thơ,The Coffee House,Yes,No,No,No,Unsure,No,No,No,,,,,,,52725
764111,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,7.0,Passive,52726
764154,2019,Hà Nội,Street,Yes,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,7.0,Passive,52727
764154,2019,Hà Nội,Other 1,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52728
764154,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52729
764154,2019,Hà Nội,Aha Cafe,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,52730
764154,2019,Hà Nội,Trung Nguyên,No,No,No,No,Aware,No,No,No,,,,,,,52731
764154,2019,Hà Nội,Cộng Cà Phê,No,No,No,No,Aware,No,No,No,,,,,,,52732
764281,2019,Hà Nội,Urban Station,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52733
764281,2019,Hà Nội,Street,No,Yes,No,No,Aware,No,No,No,,,,,,,52734
764281,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,52735
764281,2019,Hà Nội,Aha Cafe,No,Yes,No,No,Aware,Yes,No,No,,,,,,,52736
764281,2019,Hà Nội,The Coffee House,No,Yes,Yes,No,Familiar,Yes,No,No,,,,,8.0,Passive,52737
764281,2019,Hà Nội,Passio,No,No,No,No,Aware,No,No,No,,,,,,,52738
764281,2019,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52739
764281,2019,Hà Nội,Trung Nguyên,No,No,No,No,Familiar,No,No,No,,,,,,,52740
764281,2019,Hà Nội,Mê Trang,No,No,No,No,Aware,No,No,No,,,,,,,52741
764370,2019,Hà Nội,Trung Nguyên,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52742
764370,2019,Hà Nội,The Coffee House,No,Yes,No,No,Familiar,No,No,No,,,,,,,52743
764370,2019,Hà Nội,Aha Cafe,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),10.0,Promoter,52744
764370,2019,Hà Nội,Urban Station,No,Yes,No,No,Unsure,No,No,No,,,,,,,52745
764370,2019,Hà Nội,Highlands Coffee,No,Yes,Yes,Yes,Very Familiar,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,52746
764370,2019,Hà Nội,Street,No,Yes,No,No,Very Familiar,Yes,No,No,,,,,,,52747
764370,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,9.0,Promoter,52748
764370,2019,Hà Nội,Mê Trang,No,Yes,No,No,Aware,No,No,No,,,,,,,52749
764539,2019,Cần Thơ,Street,Yes,No,No,No,Familiar,No,No,No,,,,,,,52750
764539,2019,Cần Thơ,Mê Trang,Yes,No,No,No,Aware,No,No,No,,,,,,,52751
764539,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Aware,Yes,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,52752
764577,2019,Hồ Chí Minh,Milano,No,No,No,No,Aware,No,No,No,,,,,,,52753
764577,2019,Hồ Chí Minh,Street,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,20.0,15.0,300.0,Seg.01 - Mass (<VND 25K),,,52754
764580,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52755
764580,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,Yes,30.0,15.0,450.0,Seg.01 - Mass (<VND 25K),,,52756
764580,2019,Cần Thơ,Highlands Coffee,Yes,No,No,No,Aware,No,No,No,,,,,,,52757
764618,2019,Hải Phòng,Street,Yes,Yes,Yes,Yes,Familiar,No,No,No,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),7.0,Passive,52758
764618,2019,Hải Phòng,Other 1,No,Yes,No,No,Aware,No,No,No,,,,,,,52759
764618,2019,Hải Phòng,Trung Nguyên,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52760
764618,2019,Hải Phòng,Highlands Coffee,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,52761
764618,2019,Hải Phòng,Other 2,No,Yes,No,No,Aware,No,No,No,,,,,,,52762
764618,2019,Hải Phòng,Milano,Yes,Yes,Yes,No,Aware,Yes,No,No,,,,,7.0,Passive,52763
764618,2019,Hải Phòng,Thức Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52764
764618,2019,Hải Phòng,Cộng Cà Phê,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52765
764618,2019,Hải Phòng,The Coffee House,No,Yes,No,No,Unsure,No,No,No,,,,,,,52766
764618,2019,Hải Phòng,Starbucks,Yes,Yes,Yes,No,Aware,Yes,No,No,,,,,7.0,Passive,52767
764623,2019,Hà Nội,Street,No,Yes,No,No,Very Familiar,No,No,No,,,,,,,52768
764623,2019,Hà Nội,The Coffee House,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,52769
764623,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,No,Familiar,Yes,No,No,,,,,9.0,Promoter,52770
764623,2019,Hà Nội,Aha Cafe,No,Yes,No,No,Aware,No,No,No,,,,,,,52771
764623,2019,Hà Nội,Trung Nguyên,No,Yes,No,No,Aware,No,No,No,,,,,,,52772
764623,2019,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Aware,No,No,No,,,,,,,52773
764654,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,52774
764654,2019,Hà Nội,Street,No,Yes,No,No,Aware,No,No,No,,,,,,,52775
764654,2019,Hà Nội,The Coffee House,No,No,No,No,Aware,Yes,No,No,,,,,,,52776
764654,2019,Hà Nội,Milano,No,No,No,No,Aware,Yes,No,No,,,,,,,52777
764654,2019,Hà Nội,Starbucks,No,No,No,No,Aware,No,No,No,,,,,,,52778
764654,2019,Hà Nội,Urban Station,No,Yes,Yes,No,Aware,Yes,No,No,,,,,8.0,Passive,52779
764654,2019,Hà Nội,Trung Nguyên,No,No,No,No,Familiar,No,No,No,,,,,,,52780
764654,2019,Hà Nội,Highlands Coffee,No,Yes,Yes,No,Aware,No,No,No,,,,,8.0,Passive,52781
764654,2019,Hà Nội,Aha Cafe,No,Yes,Yes,No,Familiar,No,No,No,,,,,9.0,Promoter,52782
764654,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,No,Familiar,Yes,No,No,,,,,,,52783
764663,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,52784
764663,2019,Hà Nội,Aha Cafe,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52785
764663,2019,Hà Nội,Trung Nguyên,No,No,No,No,Familiar,No,No,No,,,,,,,52786
764663,2019,Hà Nội,Other 2,No,Yes,Yes,No,Aware,Yes,No,No,,,,,,,52787
764663,2019,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Aware,Yes,No,No,,,,,,,52788
764663,2019,Hà Nội,Street,No,Yes,No,No,Aware,No,No,No,,,,,,,52789
764703,2019,Hà Nội,Coffee Bean & Tea Leaf,No,No,No,No,Unsure,No,No,No,,,,,,,52790
764703,2019,Hà Nội,Trung Nguyên,No,No,No,No,Aware,No,No,No,,,,,,,52791
764703,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52792
764703,2019,Hà Nội,Aha Cafe,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,4.0,100.0,400.0,Seg.04 - Super Premium (VND 100K+),10.0,Promoter,52793
764703,2019,Hà Nội,Starbucks,Yes,Yes,No,No,Aware,No,No,No,,,,,,,52794
764703,2019,Hà Nội,The Coffee House,No,No,No,No,Aware,No,No,No,,,,,,,52795
764703,2019,Hà Nội,Street,No,Yes,No,No,Aware,No,No,No,,,,,,,52796
764703,2019,Hà Nội,Phúc Long,No,No,No,No,Aware,No,No,No,,,,,,,52797
764703,2019,Hà Nội,Urban Station,No,No,No,No,Unsure,No,No,No,,,,,,,52798
764703,2019,Hà Nội,Other 1,No,Yes,No,No,Aware,No,No,No,,,,,,,52799
764703,2019,Hà Nội,Other 2,No,Yes,Yes,Yes,Very Familiar,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,52800
764703,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Familiar,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,52801
764703,2019,Hà Nội,Passio,No,No,No,No,Unsure,No,No,No,,,,,,,52802
764846,2019,Cần Thơ,Highlands Coffee,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52803
764846,2019,Cần Thơ,Milano,Yes,No,No,No,Aware,No,No,No,,,,,,,52804
764846,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52805
764846,2019,Cần Thơ,Mê Trang,Yes,No,No,No,Unsure,No,No,No,,,,,,,52806
764846,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,Yes,30.0,10.0,300.0,Seg.01 - Mass (<VND 25K),,,52807
764857,2019,Hồ Chí Minh,The Coffee House,No,No,No,No,Aware,No,No,No,,,,,,,52808
764857,2019,Hồ Chí Minh,Milano,No,No,No,No,Aware,No,No,No,,,,,,,52809
764857,2019,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Aware,No,No,No,,,,,,,52810
764857,2019,Hồ Chí Minh,Viva Star,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52811
764857,2019,Hồ Chí Minh,Street,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,10.0,20.0,200.0,Seg.01 - Mass (<VND 25K),,,52812
764857,2019,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Aware,No,No,No,,,,,,,52813
764857,2019,Hồ Chí Minh,Phúc Long,No,No,No,No,Aware,No,No,No,,,,,,,52814
764882,2019,Hà Nội,Cộng Cà Phê,No,Yes,Yes,No,Very Familiar,Yes,No,No,,,,,7.0,Passive,52815
764882,2019,Hà Nội,Aha Cafe,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52816
764882,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),10.0,Promoter,52817
764882,2019,Hà Nội,Starbucks,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52818
764882,2019,Hà Nội,The Coffee House,No,Yes,Yes,No,Familiar,No,No,No,,,,,7.0,Passive,52819
764882,2019,Hà Nội,Urban Station,Yes,Yes,No,No,Very Familiar,Yes,No,No,,,,,,,52820
764882,2019,Hà Nội,Laha Coffee,No,No,No,No,Unsure,No,No,No,,,,,,,52821
764882,2019,Hà Nội,Street,No,Yes,No,No,Familiar,No,No,No,,,,,,,52822
765076,2019,Hà Nội,Phúc Long,No,Yes,No,No,Aware,No,No,No,,,,,,,52823
765076,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,15.0,50.0,750.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,52824
765076,2019,Hà Nội,Highlands Coffee,No,Yes,No,No,Aware,No,No,No,,,,,,,52825
765076,2019,Hà Nội,Coffee Bean & Tea Leaf,No,Yes,No,No,Aware,No,No,No,,,,,,,52826
765076,2019,Hà Nội,Trung Nguyên,No,Yes,No,No,Unsure,No,No,No,,,,,,,52827
765076,2019,Hà Nội,Starbucks,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,9.0,Promoter,52828
765076,2019,Hà Nội,Passio,No,No,No,No,Aware,No,No,No,,,,,,,52829
765076,2019,Hà Nội,Street,No,Yes,No,No,Unsure,No,No,No,,,,,,,52830
765076,2019,Hà Nội,The Coffee House,Yes,Yes,Yes,No,Familiar,Yes,No,No,,,,,9.0,Promoter,52831
765076,2019,Hà Nội,Urban Station,Yes,No,No,No,Unsure,No,No,No,,,,,,,52832
765076,2019,Hà Nội,Aha Cafe,No,Yes,No,No,Aware,No,No,No,,,,,,,52833
765184,2019,Cần Thơ,Mộc Miên,No,Yes,Yes,Yes,Aware,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,52834
765184,2019,Cần Thơ,Starbucks,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52835
765184,2019,Cần Thơ,Passio,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52836
765184,2019,Cần Thơ,Cheese Coffee,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52837
765184,2019,Cần Thơ,Laha Coffee,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52838
765184,2019,Cần Thơ,Mê Trang,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52839
765184,2019,Cần Thơ,Runam cafe,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52840
765184,2019,Cần Thơ,Phúc Long,No,Yes,Yes,No,Not Aware,No,No,No,,,,,7.0,Passive,52841
765184,2019,Cần Thơ,Coffee Bean & Tea Leaf,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52842
765184,2019,Cần Thơ,Đen Đá,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52843
765184,2019,Cần Thơ,The Cups Coffee,No,Yes,No,No,Unsure,No,No,No,,,,,,,52844
765184,2019,Cần Thơ,Trung Nguyên,No,Yes,No,No,Aware,No,No,No,,,,,,,52845
765184,2019,Cần Thơ,Viva Star,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52846
765184,2019,Cần Thơ,Thức Coffee,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52847
765184,2019,Cần Thơ,Aha Cafe,No,Yes,Yes,No,Unsure,Yes,No,No,,,,,8.0,Passive,52848
765184,2019,Cần Thơ,The Coffee Factory,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52849
765184,2019,Cần Thơ,Milano,No,Yes,No,No,Not Aware,No,No,No,,,,,,,52850
765184,2019,Cần Thơ,The Coffee House,Yes,Yes,No,No,Not Aware,No,No,No,,,,,,,52851
765184,2019,Cần Thơ,Highlands Coffee,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52852
765249,2019,Cần Thơ,Milano,Yes,No,No,No,Unsure,No,No,No,,,,,,,52853
765249,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,Yes,60.0,11.0,660.0,Seg.01 - Mass (<VND 25K),,,52854
765249,2019,Cần Thơ,Street,Yes,Yes,Yes,No,Familiar,No,No,No,,,,,8.0,Passive,52855
765249,2019,Cần Thơ,The Coffee House,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52856
765249,2019,Cần Thơ,Highlands Coffee,Yes,Yes,No,No,Aware,Yes,No,No,,,,,,,52857
765342,2019,Hà Nội,Starbucks,No,Yes,No,No,Familiar,No,No,No,,,,,,,52858
765342,2019,Hà Nội,Aha Cafe,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52859
765342,2019,Hà Nội,Cộng Cà Phê,No,No,No,No,Aware,No,No,No,,,,,,,52860
765342,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,52861
765342,2019,Hà Nội,Street,Yes,Yes,No,No,Familiar,No,No,No,,,,,,,52862
765342,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,52863
765342,2019,Hà Nội,Trung Nguyên,No,No,No,No,Aware,No,No,No,,,,,,,52864
765470,2019,Cần Thơ,Trung Nguyên,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52865
765470,2019,Cần Thơ,Mê Trang,No,Yes,No,No,Familiar,Yes,No,No,,,,,,,52866
765470,2019,Cần Thơ,Long Cafe,No,No,No,No,Aware,Yes,No,No,,,,,,,52867
765470,2019,Cần Thơ,Other 2,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,10.0,12.0,120.0,Seg.01 - Mass (<VND 25K),,,52868
765470,2019,Cần Thơ,Other 1,Yes,Yes,Yes,Yes,Very Familiar,Yes,Yes,No,12.0,60.0,720.0,Seg.03 - Premium (VND 60K - VND 99K),7.0,Passive,52869
765470,2019,Cần Thơ,Đen Đá,No,Yes,No,No,Aware,Yes,No,No,,,,,,,52870
765470,2019,Cần Thơ,Mộc Miên,No,No,No,No,Aware,Yes,No,No,,,,,,,52871
765501,2019,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Familiar,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,52872
765501,2019,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Aware,Yes,No,No,,,,,,,52873
765501,2019,Hà Nội,Street,No,Yes,Yes,No,Familiar,No,No,No,,,,,9.0,Promoter,52874
