id,city,companion_group,year
804737,Hồ Chí Minh,Family,2019
804737,Hồ Chí Minh,Friends,2019
804798,Hải Phòng,Alone,2019
804919,Nha Trang,Colleagues / Business partner,2019
804919,Nha Trang,Friends,2019
804919,Nha Trang,Family,2019
804975,Hải Phòng,Friends,2019
804986,Đà Nẵng,Family,2019
804986,Đà Nẵng,Family,2019
805028,Đà Nẵng,Family,2019
805028,Đà Nẵng,Family,2019
805039,Hà Nội,Family,2019
805039,Hà Nội,Friends,2019
805042,Hải Phòng,Colleagues / Business partner,2019
805042,Hải Phòng,Friends,2019
805052,Hải Phòng,Alone,2019
805096,Hồ Chí Minh,Friends,2019
805098,Nha Trang,Friends,2019
805126,Hồ Chí Minh,Friends,2019
805126,Hồ Chí Minh,Family,2019
805127,Cần Thơ,Friends,2019
805127,Cần Thơ,Colleagues / Business partner,2019
805127,Cần Thơ,Family,2019
805132,Hải Phòng,Family,2019
805132,Hải Phòng,Friends,2019
805168,Hồ Chí Minh,Alone,2019
805223,Nha Trang,Friends,2019
805224,Hải Phòng,Family,2019
805234,Hà Nội,Family,2019
805234,Hà Nội,Family,2019
805234,Hà Nội,Friends,2019
805281,Hà Nội,Friends,2019
805281,Hà Nội,Boyfriend / Girlfriend,2019
805281,Hà Nội,Family,2019
805344,Hồ Chí Minh,Family,2019
805344,Hồ Chí Minh,Family,2019
805355,Đà Nẵng,Family,2019
805355,Đà Nẵng,Family,2019
805390,Cần Thơ,Friends,2019
805402,Hải Phòng,Friends,2019
805402,Hải Phòng,Family,2019
805412,Hà Nội,Friends,2019
805412,Hà Nội,Family,2019
805479,Hà Nội,Friends,2019
805508,Hồ Chí Minh,Family,2019
805508,Hồ Chí Minh,Family,2019
805528,Hà Nội,Family,2019
805528,Hà Nội,Friends,2019
805528,Hà Nội,Colleagues / Business partner,2019
805528,Hà Nội,Alone,2019
805538,Cần Thơ,Alone,2019
805538,Cần Thơ,Family,2019
805538,Cần Thơ,Colleagues / Business partner,2019
805538,Cần Thơ,Friends,2019
805548,Hồ Chí Minh,Friends,2019
805548,Hồ Chí Minh,Boyfriend / Girlfriend,2019
805548,Hồ Chí Minh,Family,2019
805553,Hồ Chí Minh,Family,2019
805553,Hồ Chí Minh,Friends,2019
805554,Nha Trang,Friends,2019
805554,Nha Trang,Family,2019
805588,Nha Trang,Friends,2019
805614,Cần Thơ,Family,2019
805614,Cần Thơ,Friends,2019
805622,Hà Nội,Friends,2019
805622,Hà Nội,Family,2019
805622,Hà Nội,Family,2019
805632,Hà Nội,Family,2019
805632,Hà Nội,Friends,2019
805632,Hà Nội,Family,2019
805632,Hà Nội,Colleagues / Business partner,2019
805639,Hà Nội,Colleagues / Business partner,2019
805639,Hà Nội,Family,2019
805639,Hà Nội,Boyfriend / Girlfriend,2019
805639,Hà Nội,Friends,2019
805687,Hà Nội,Boyfriend / Girlfriend,2019
805687,Hà Nội,Friends,2019
805687,Hà Nội,Family,2019
805699,Đà Nẵng,Family,2019
805699,Đà Nẵng,Family,2019
805699,Đà Nẵng,Friends,2019
805710,Hồ Chí Minh,Friends,2019
805715,Nha Trang,Family,2019
805715,Nha Trang,Colleagues / Business partner,2019
805715,Nha Trang,Alone,2019
805715,Nha Trang,Friends,2019
805716,Đà Nẵng,Alone,2019
805732,Nha Trang,Friends,2019
805733,Hồ Chí Minh,Alone,2019
805740,Cần Thơ,Friends,2019
805740,Cần Thơ,Colleagues / Business partner,2019
805740,Cần Thơ,Family,2019
805746,Hà Nội,Colleagues / Business partner,2019
805746,Hà Nội,Family,2019
805746,Hà Nội,Family,2019
805746,Hà Nội,Friends,2019
805756,Nha Trang,Family,2019
805756,Nha Trang,Family,2019
805756,Nha Trang,Friends,2019
805764,Hà Nội,Friends,2019
805764,Hà Nội,Family,2019
805816,Nha Trang,Friends,2019
805820,Hải Phòng,Friends,2019
805831,Đà Nẵng,Friends,2019
805873,Hồ Chí Minh,Family,2019
805873,Hồ Chí Minh,Family,2019
805883,Hồ Chí Minh,Friends,2019
805885,Hà Nội,Family,2019
805885,Hà Nội,Friends,2019
805904,Hà Nội,Friends,2019
805904,Hà Nội,Family,2019
805910,Nha Trang,Colleagues / Business partner,2019
805910,Nha Trang,Friends,2019
805917,Nha Trang,Family,2019
805917,Nha Trang,Family,2019
805917,Nha Trang,Friends,2019
805936,Đà Nẵng,Colleagues / Business partner,2019
805936,Đà Nẵng,Friends,2019
805960,Hà Nội,Colleagues / Business partner,2019
805960,Hà Nội,Family,2019
805960,Hà Nội,Friends,2019
805964,Đà Nẵng,Colleagues / Business partner,2019
805964,Đà Nẵng,Friends,2019
805967,Hà Nội,Friends,2019
805967,Hà Nội,Boyfriend / Girlfriend,2019
805967,Hà Nội,Colleagues / Business partner,2019
805980,Hà Nội,Family,2019
805980,Hà Nội,Friends,2019
805993,Hải Phòng,Friends,2019
805993,Hải Phòng,Family,2019
805993,Hải Phòng,Colleagues / Business partner,2019
806002,Hải Phòng,Friends,2019
806002,Hải Phòng,Boyfriend / Girlfriend,2019
806002,Hải Phòng,Colleagues / Business partner,2019
806002,Hải Phòng,Family,2019
806029,Hà Nội,Boyfriend / Girlfriend,2019
806029,Hà Nội,Friends,2019
806029,Hà Nội,Colleagues / Business partner,2019
806038,Cần Thơ,Friends,2019
806049,Hải Phòng,Friends,2019
806053,Hồ Chí Minh,Family,2019
806053,Hồ Chí Minh,Friends,2019
806057,Hà Nội,Friends,2019
806057,Hà Nội,Family,2019
806057,Hà Nội,Family,2019
806057,Hà Nội,Family,2019
806060,Hồ Chí Minh,Colleagues / Business partner,2019
806060,Hồ Chí Minh,Friends,2019
806079,Hà Nội,Friends,2019
806079,Hà Nội,Family,2019
806079,Hà Nội,Colleagues / Business partner,2019
806090,Hải Phòng,Family,2019
806101,Hà Nội,Friends,2019
806101,Hà Nội,Family,2019
806103,Hà Nội,Family,2019
806103,Hà Nội,Family,2019
806108,Nha Trang,Friends,2019
806119,Hà Nội,Friends,2019
806119,Hà Nội,Family,2019
806119,Hà Nội,Colleagues / Business partner,2019
806122,Hải Phòng,Friends,2019
806130,Nha Trang,Friends,2019
806136,Hà Nội,Family,2019
806136,Hà Nội,Friends,2019
806136,Hà Nội,Colleagues / Business partner,2019
806143,Hà Nội,Family,2019
806143,Hà Nội,Friends,2019
806173,Đà Nẵng,Friends,2019
806179,Hà Nội,Family,2019
806179,Hà Nội,Family,2019
806179,Hà Nội,Family,2019
806179,Hà Nội,Friends,2019
806179,Hà Nội,Colleagues / Business partner,2019
806213,Cần Thơ,Colleagues / Business partner,2019
806213,Cần Thơ,Friends,2019
806218,Hà Nội,Family,2019
806218,Hà Nội,Family,2019
806218,Hà Nội,Friends,2019
806218,Hà Nội,Family,2019
806233,Hồ Chí Minh,Friends,2019
806256,Cần Thơ,Friends,2019
806256,Cần Thơ,Family,2019
806257,Hải Phòng,Family,2019
806271,Hải Phòng,Friends,2019
806276,Cần Thơ,Friends,2019
806288,Hồ Chí Minh,Boyfriend / Girlfriend,2019
806300,Nha Trang,Friends,2019
806300,Nha Trang,Family,2019
806300,Nha Trang,Alone,2019
806300,Nha Trang,Boyfriend / Girlfriend,2019
806324,Nha Trang,Friends,2019
806327,Hải Phòng,Friends,2019
806327,Hải Phòng,Family,2019
806337,Hà Nội,Friends,2019
806339,Hà Nội,Colleagues / Business partner,2019
806339,Hà Nội,Friends,2019
806339,Hà Nội,Family,2019
806342,Nha Trang,Family,2019
806343,Hà Nội,Friends,2019
806343,Hà Nội,Family,2019
806343,Hà Nội,Colleagues / Business partner,2019
806357,Cần Thơ,Friends,2019
806367,Hải Phòng,Friends,2019
806375,Hà Nội,Friends,2019
806375,Hà Nội,Boyfriend / Girlfriend,2019
806375,Hà Nội,Colleagues / Business partner,2019
806378,Cần Thơ,Friends,2019
806382,Hải Phòng,Family,2019
806382,Hải Phòng,Family,2019
806416,Cần Thơ,Family,2019
806416,Cần Thơ,Family,2019
806416,Cần Thơ,Friends,2019
806416,Cần Thơ,Family,2019
806459,Hà Nội,Family,2019
806463,Hà Nội,Friends,2019
806466,Hải Phòng,Friends,2019
806470,Hà Nội,Family,2019
806470,Hà Nội,Friends,2019
806474,Đà Nẵng,Friends,2019
806474,Đà Nẵng,Colleagues / Business partner,2019
806476,Cần Thơ,Family,2019
806476,Cần Thơ,Family,2019
806515,Cần Thơ,Friends,2019
806517,Hà Nội,Family,2019
806517,Hà Nội,Friends,2019
806517,Hà Nội,Colleagues / Business partner,2019
806537,Hà Nội,Family,2019
806537,Hà Nội,Friends,2019
806548,Hải Phòng,Family,2019
806548,Hải Phòng,Friends,2019
806548,Hải Phòng,Colleagues / Business partner,2019
806548,Hải Phòng,Family,2019
806625,Hải Phòng,Friends,2019
806625,Hải Phòng,Family,2019
806625,Hải Phòng,Boyfriend / Girlfriend,2019
806625,Hải Phòng,Colleagues / Business partner,2019
806641,Hà Nội,Family,2019
806641,Hà Nội,Friends,2019
806641,Hà Nội,Colleagues / Business partner,2019
806643,Hồ Chí Minh,Family,2019
806643,Hồ Chí Minh,Family,2019
806643,Hồ Chí Minh,Colleagues / Business partner,2019
806670,Hải Phòng,Friends,2019
806670,Hải Phòng,Family,2019
806670,Hải Phòng,Family,2019
806679,Cần Thơ,Friends,2019
806693,Nha Trang,Friends,2019
806713,Hồ Chí Minh,Boyfriend / Girlfriend,2019
806713,Hồ Chí Minh,Friends,2019
806713,Hồ Chí Minh,Colleagues / Business partner,2019
806779,Nha Trang,Family,2019
806779,Nha Trang,Friends,2019
806779,Nha Trang,Family,2019
806785,Nha Trang,Friends,2019
806793,Hồ Chí Minh,Family,2019
806793,Hồ Chí Minh,Colleagues / Business partner,2019
806793,Hồ Chí Minh,Friends,2019
806793,Hồ Chí Minh,Family,2019
806858,Hải Phòng,Friends,2019
806858,Hải Phòng,Family,2019
806861,Hải Phòng,Friends,2019
806861,Hải Phòng,Family,2019
806861,Hải Phòng,Family,2019
806868,Hà Nội,Friends,2019
806868,Hà Nội,Family,2019
806868,Hà Nội,Family,2019
806868,Hà Nội,Family,2019
806868,Hà Nội,Family,2019
806891,Hồ Chí Minh,Friends,2019
806891,Hồ Chí Minh,Family,2019
806903,Đà Nẵng,Friends,2019
806981,Hải Phòng,Boyfriend / Girlfriend,2019
806981,Hải Phòng,Friends,2019
807190,Nha Trang,Friends,2019
807235,Nha Trang,Boyfriend / Girlfriend,2019
807235,Nha Trang,Colleagues / Business partner,2019
807235,Nha Trang,Friends,2019
807277,Nha Trang,Friends,2019
807302,Nha Trang,Colleagues / Business partner,2019
807302,Nha Trang,Friends,2019
807343,Hồ Chí Minh,Family,2019
807343,Hồ Chí Minh,Friends,2019
807343,Hồ Chí Minh,Alone,2019
807356,Nha Trang,Family,2019
807356,Nha Trang,Friends,2019
807356,Nha Trang,Colleagues / Business partner,2019
807358,Hà Nội,Family,2019
807358,Hà Nội,Friends,2019
807378,Hà Nội,Friends,2019
807378,Hà Nội,Boyfriend / Girlfriend,2019
807383,Nha Trang,Friends,2019
807383,Nha Trang,Family,2019
807477,Hà Nội,Friends,2019
807477,Hà Nội,Family,2019
807477,Hà Nội,Colleagues / Business partner,2019
807528,Nha Trang,Colleagues / Business partner,2019
807528,Nha Trang,Friends,2019
807602,Hải Phòng,Friends,2019
807605,Nha Trang,Friends,2019
807605,Nha Trang,Family,2019
807605,Nha Trang,Family,2019
807605,Nha Trang,Family,2019
807610,Hải Phòng,Friends,2019
807611,Hà Nội,Friends,2019
807611,Hà Nội,Colleagues / Business partner,2019
807618,Cần Thơ,Family,2019
807618,Cần Thơ,Family,2019
807618,Cần Thơ,Friends,2019
807644,Nha Trang,Alone,2019
807644,Nha Trang,Friends,2019
807655,Đà Nẵng,Friends,2019
807657,Nha Trang,Family,2019
807657,Nha Trang,Friends,2019
807662,Hồ Chí Minh,Alone,2019
807670,Hồ Chí Minh,Friends,2019
807673,Hồ Chí Minh,Friends,2019
807673,Hồ Chí Minh,Alone,2019
807674,Cần Thơ,Colleagues / Business partner,2019
807674,Cần Thơ,Friends,2019
807674,Cần Thơ,Family,2019
807674,Cần Thơ,Family,2019
807684,Cần Thơ,Friends,2019
807693,Hà Nội,Boyfriend / Girlfriend,2019
807723,Hồ Chí Minh,Friends,2019
807723,Hồ Chí Minh,Family,2019
807731,Hồ Chí Minh,Friends,2019
807731,Hồ Chí Minh,Alone,2019
807731,Hồ Chí Minh,Boyfriend / Girlfriend,2019
807731,Hồ Chí Minh,Family,2019
807757,Hải Phòng,Family,2019
807765,Hải Phòng,Friends,2019
807765,Hải Phòng,Family,2019
807765,Hải Phòng,Family,2019
807769,Hải Phòng,Boyfriend / Girlfriend,2019
807771,Hồ Chí Minh,Alone,2019
807782,Cần Thơ,Family,2019
807782,Cần Thơ,Family,2019
807782,Cần Thơ,Family,2019
807782,Cần Thơ,Friends,2019
807818,Nha Trang,Friends,2019
807822,Hải Phòng,Family,2019
807822,Hải Phòng,Family,2019
807823,Hồ Chí Minh,Friends,2019
807832,Nha Trang,Friends,2019
807875,Hồ Chí Minh,Friends,2019
807897,Cần Thơ,Friends,2019
807924,Cần Thơ,Family,2019
807924,Cần Thơ,Friends,2019
807924,Cần Thơ,Family,2019
807926,Hồ Chí Minh,Friends,2019
807926,Hồ Chí Minh,Family,2019
807926,Hồ Chí Minh,Alone,2019
807941,Hồ Chí Minh,Friends,2019
807941,Hồ Chí Minh,Alone,2019
807987,Nha Trang,Friends,2019
808010,Hà Nội,Colleagues / Business partner,2019
808010,Hà Nội,Friends,2019
808025,Hải Phòng,Family,2019
808033,Hải Phòng,Family,2019
808070,Hồ Chí Minh,Alone,2019
808071,Cần Thơ,Colleagues / Business partner,2019
808071,Cần Thơ,Boyfriend / Girlfriend,2019
808071,Cần Thơ,Family,2019
808071,Cần Thơ,Family,2019
808071,Cần Thơ,Friends,2019
808071,Cần Thơ,Alone,2019
808085,Đà Nẵng,Family,2019
808085,Đà Nẵng,Family,2019
808085,Đà Nẵng,Family,2019
808085,Đà Nẵng,Friends,2019
808104,Hải Phòng,Colleagues / Business partner,2019
808104,Hải Phòng,Boyfriend / Girlfriend,2019
808104,Hải Phòng,Friends,2019
808107,Cần Thơ,Friends,2019
808107,Cần Thơ,Boyfriend / Girlfriend,2019
808107,Cần Thơ,Alone,2019
808107,Cần Thơ,Family,2019
808122,Nha Trang,Colleagues / Business partner,2019
808122,Nha Trang,Friends,2019
808131,Hà Nội,Friends,2019
808168,Hải Phòng,Family,2019
808202,Nha Trang,Family,2019
808202,Nha Trang,Friends,2019
808202,Nha Trang,Colleagues / Business partner,2019
808215,Hải Phòng,Colleagues / Business partner,2019
808215,Hải Phòng,Friends,2019
808216,Hà Nội,Friends,2019
808216,Hà Nội,Family,2019
808223,Hồ Chí Minh,Friends,2019
808227,Đà Nẵng,Friends,2019
808242,Hồ Chí Minh,Alone,2019
808242,Hồ Chí Minh,Family,2019
808242,Hồ Chí Minh,Friends,2019
808310,Hà Nội,Friends,2019
808347,Hải Phòng,Family,2019
808350,Nha Trang,Friends,2019
808370,Hải Phòng,Friends,2019
808372,Nha Trang,Family,2019
808372,Nha Trang,Friends,2019
808373,Cần Thơ,Friends,2019
808380,Hải Phòng,Friends,2019
808380,Hải Phòng,Family,2019
808416,Hồ Chí Minh,Friends,2019
808444,Nha Trang,Friends,2019
808444,Nha Trang,Family,2019
808444,Nha Trang,Family,2019
808444,Nha Trang,Family,2019
808444,Nha Trang,Family,2019
808445,Nha Trang,Family,2019
808445,Nha Trang,Friends,2019
808477,Hồ Chí Minh,Friends,2019
808477,Hồ Chí Minh,Colleagues / Business partner,2019
808477,Hồ Chí Minh,Family,2019
808477,Hồ Chí Minh,Family,2019
808486,Đà Nẵng,Friends,2019
808494,Hà Nội,Family,2019
808494,Hà Nội,Friends,2019
808495,Hải Phòng,Colleagues / Business partner,2019
808495,Hải Phòng,Friends,2019
808506,Hải Phòng,Friends,2019
808523,Cần Thơ,Friends,2019
808537,Nha Trang,Friends,2019
808541,Hải Phòng,Family,2019
808541,Hải Phòng,Family,2019
808541,Hải Phòng,Friends,2019
808553,Cần Thơ,Family,2019
808553,Cần Thơ,Family,2019
808553,Cần Thơ,Friends,2019
808580,Cần Thơ,Friends,2019
808612,Hải Phòng,Friends,2019
808625,Hồ Chí Minh,Family,2019
808625,Hồ Chí Minh,Alone,2019
808659,Hà Nội,Family,2019
808659,Hà Nội,Friends,2019
808659,Hà Nội,Colleagues / Business partner,2019
808659,Hà Nội,Family,2019
808665,Hà Nội,Friends,2019
808665,Hà Nội,Family,2019
808682,Hải Phòng,Family,2019
808682,Hải Phòng,Friends,2019
808693,Cần Thơ,Family,2019
808699,Cần Thơ,Friends,2019
808724,Nha Trang,Family,2019
808724,Nha Trang,Colleagues / Business partner,2019
808724,Nha Trang,Friends,2019
808724,Nha Trang,Family,2019
808733,Hải Phòng,Family,2019
808733,Hải Phòng,Friends,2019
808749,Hà Nội,Colleagues / Business partner,2019
808749,Hà Nội,Friends,2019
808768,Hồ Chí Minh,Family,2019
808768,Hồ Chí Minh,Friends,2019
808769,Hà Nội,Friends,2019
808777,Hà Nội,Family,2019
808777,Hà Nội,Friends,2019
808777,Hà Nội,Family,2019
808777,Hà Nội,Family,2019
808794,Hà Nội,Colleagues / Business partner,2019
808794,Hà Nội,Family,2019
808794,Hà Nội,Friends,2019
808794,Hà Nội,Family,2019
808795,Hà Nội,Colleagues / Business partner,2019
808795,Hà Nội,Family,2019
808795,Hà Nội,Family,2019
808795,Hà Nội,Friends,2019
808797,Cần Thơ,Family,2019
808797,Cần Thơ,Friends,2019
808825,Hải Phòng,Family,2019
808825,Hải Phòng,Family,2019
808825,Hải Phòng,Friends,2019
808835,Hồ Chí Minh,Friends,2019
808878,Cần Thơ,Family,2019
808962,Hồ Chí Minh,Friends,2019
808962,Hồ Chí Minh,Family,2019
808962,Hồ Chí Minh,Boyfriend / Girlfriend,2019
808964,Hà Nội,Friends,2019
808966,Hồ Chí Minh,Friends,2019
808979,Cần Thơ,Friends,2019
809004,Cần Thơ,Family,2019
809032,Hải Phòng,Friends,2019
809036,Cần Thơ,Friends,2019
809045,Cần Thơ,Friends,2019
809045,Cần Thơ,Alone,2019
809045,Cần Thơ,Colleagues / Business partner,2019
809045,Cần Thơ,Boyfriend / Girlfriend,2019
809144,Hải Phòng,Friends,2019
809168,Hà Nội,Family,2019
809168,Hà Nội,Family,2019
809168,Hà Nội,Friends,2019
809168,Hà Nội,Family,2019
809169,Hà Nội,Friends,2019
809326,Hồ Chí Minh,Alone,2019
809338,Nha Trang,Friends,2019
809356,Nha Trang,Friends,2019
809365,Đà Nẵng,Friends,2019
809389,Nha Trang,Friends,2019
809389,Nha Trang,Colleagues / Business partner,2019
809389,Nha Trang,Family,2019
809389,Nha Trang,Family,2019
809389,Nha Trang,Family,2019
809391,Hà Nội,Colleagues / Business partner,2019
809391,Hà Nội,Friends,2019
809391,Hà Nội,Family,2019
809406,Hà Nội,Friends,2019
809406,Hà Nội,Family,2019
809409,Hà Nội,Friends,2019
809409,Hà Nội,Colleagues / Business partner,2019
809422,Đà Nẵng,Friends,2019
809422,Đà Nẵng,Family,2019
809429,Nha Trang,Friends,2019
809444,Hồ Chí Minh,Family,2019
809444,Hồ Chí Minh,Friends,2019
809468,Hải Phòng,Colleagues / Business partner,2019
809468,Hải Phòng,Friends,2019
809468,Hải Phòng,Family,2019
809471,Hải Phòng,Friends,2019
809471,Hải Phòng,Colleagues / Business partner,2019
809471,Hải Phòng,Alone,2019
809481,Nha Trang,Friends,2019
809483,Nha Trang,Friends,2019
809507,Nha Trang,Friends,2019
809591,Nha Trang,Friends,2019
809600,Nha Trang,Family,2019
809600,Nha Trang,Family,2019
809600,Nha Trang,Friends,2019
809610,Hồ Chí Minh,Family,2019
809611,Hà Nội,Family,2019
809611,Hà Nội,Colleagues / Business partner,2019
809611,Hà Nội,Friends,2019
809611,Hà Nội,Family,2019
809640,Hải Phòng,Friends,2019
809640,Hải Phòng,Family,2019
809640,Hải Phòng,Colleagues / Business partner,2019
809640,Hải Phòng,Alone,2019
809642,Hải Phòng,Alone,2019
809679,Nha Trang,Family,2019
809679,Nha Trang,Family,2019
809723,Hải Phòng,Family,2019
809723,Hải Phòng,Friends,2019
809737,Hồ Chí Minh,Alone,2019
809748,Cần Thơ,Friends,2019
809755,Hà Nội,Colleagues / Business partner,2019
809755,Hà Nội,Friends,2019
809758,Hà Nội,Family,2019
809758,Hà Nội,Friends,2019
809819,Hà Nội,Friends,2019
809819,Hà Nội,Family,2019
809819,Hà Nội,Family,2019
809819,Hà Nội,Alone,2019
809844,Đà Nẵng,Alone,2019
809865,Hải Phòng,Friends,2019
809884,Hà Nội,Friends,2019
809894,Nha Trang,Friends,2019
809894,Nha Trang,Family,2019
809912,Hà Nội,Colleagues / Business partner,2019
809912,Hà Nội,Friends,2019
809928,Hà Nội,Family,2019
809928,Hà Nội,Friends,2019
809930,Đà Nẵng,Alone,2019
809930,Đà Nẵng,Friends,2019
809946,Hà Nội,Friends,2019
809946,Hà Nội,Family,2019
809946,Hà Nội,Colleagues / Business partner,2019
809947,Đà Nẵng,Friends,2019
809949,Hà Nội,Family,2019
809949,Hà Nội,Colleagues / Business partner,2019
809949,Hà Nội,Friends,2019
809953,Hà Nội,Colleagues / Business partner,2019
809953,Hà Nội,Friends,2019
809956,Hà Nội,Family,2019
809956,Hà Nội,Friends,2019
809957,Hà Nội,Family,2019
809957,Hà Nội,Friends,2019
809963,Hà Nội,Friends,2019
809963,Hà Nội,Family,2019
810002,Hà Nội,Alone,2019
810002,Hà Nội,Friends,2019
810002,Hà Nội,Family,2019
810013,Đà Nẵng,Friends,2019
810014,Đà Nẵng,Friends,2019
810030,Hồ Chí Minh,Family,2019
810030,Hồ Chí Minh,Colleagues / Business partner,2019
810030,Hồ Chí Minh,Alone,2019
810030,Hồ Chí Minh,Friends,2019
810052,Hải Phòng,Friends,2019
810088,Hà Nội,Friends,2019
810088,Hà Nội,Boyfriend / Girlfriend,2019
810090,Đà Nẵng,Family,2019
810097,Hồ Chí Minh,Family,2019
810097,Hồ Chí Minh,Friends,2019
810097,Hồ Chí Minh,Boyfriend / Girlfriend,2019
810107,Hà Nội,Colleagues / Business partner,2019
810107,Hà Nội,Friends,2019
810114,Hà Nội,Friends,2019
810114,Hà Nội,Family,2019
810124,Cần Thơ,Friends,2019
810143,Đà Nẵng,Friends,2019
810168,Nha Trang,Friends,2019
810173,Hà Nội,Friends,2019
810173,Hà Nội,Colleagues / Business partner,2019
810173,Hà Nội,Family,2019
810175,Hà Nội,Friends,2019
810175,Hà Nội,Family,2019
810175,Hà Nội,Family,2019
810175,Hà Nội,Colleagues / Business partner,2019
810178,Hà Nội,Friends,2019
810194,Cần Thơ,Friends,2019
810194,Cần Thơ,Colleagues / Business partner,2019
810194,Cần Thơ,Alone,2019
810194,Cần Thơ,Family,2019
810214,Hà Nội,Friends,2019
810241,Hà Nội,Family,2019
810241,Hà Nội,Friends,2019
810245,Nha Trang,Friends,2019
810265,Đà Nẵng,Family,2019
810265,Đà Nẵng,Friends,2019
810295,Hà Nội,Colleagues / Business partner,2019
810295,Hà Nội,Family,2019
810295,Hà Nội,Friends,2019
810298,Hà Nội,Colleagues / Business partner,2019
810298,Hà Nội,Friends,2019
810300,Đà Nẵng,Friends,2019
810300,Đà Nẵng,Family,2019
810301,Hà Nội,Friends,2019
810301,Hà Nội,Colleagues / Business partner,2019
810313,Hà Nội,Friends,2019
810375,Hải Phòng,Friends,2019
810394,Cần Thơ,Colleagues / Business partner,2019
810394,Cần Thơ,Boyfriend / Girlfriend,2019
810394,Cần Thơ,Alone,2019
810394,Cần Thơ,Friends,2019
810403,Hà Nội,Friends,2019
810403,Hà Nội,Colleagues / Business partner,2019
810403,Hà Nội,Family,2019
810425,Hải Phòng,Colleagues / Business partner,2019
810425,Hải Phòng,Friends,2019
810445,Hà Nội,Family,2019
810445,Hà Nội,Family,2019
810445,Hà Nội,Friends,2019
810447,Hà Nội,Friends,2019
810447,Hà Nội,Family,2019
810452,Hà Nội,Family,2019
810452,Hà Nội,Family,2019
810552,Hải Phòng,Colleagues / Business partner,2019
810552,Hải Phòng,Friends,2019
810587,Hà Nội,Family,2019
810587,Hà Nội,Friends,2019
810587,Hà Nội,Family,2019
810596,Đà Nẵng,Friends,2019
810614,Hà Nội,Friends,2019
810614,Hà Nội,Boyfriend / Girlfriend,2019
810675,Nha Trang,Friends,2019
810678,Nha Trang,Friends,2019
810683,Hải Phòng,Family,2019
810683,Hải Phòng,Friends,2019
810710,Hồ Chí Minh,Family,2019
810710,Hồ Chí Minh,Alone,2019
810710,Hồ Chí Minh,Friends,2019
810710,Hồ Chí Minh,Colleagues / Business partner,2019
810724,Hà Nội,Friends,2019
810727,Hà Nội,Family,2019
810727,Hà Nội,Family,2019
810727,Hà Nội,Friends,2019
810728,Hồ Chí Minh,Family,2019
810728,Hồ Chí Minh,Friends,2019
810732,Hà Nội,Colleagues / Business partner,2019
810732,Hà Nội,Family,2019
810732,Hà Nội,Friends,2019
810732,Hà Nội,Family,2019
810738,Hà Nội,Boyfriend / Girlfriend,2019
810738,Hà Nội,Friends,2019
810743,Hà Nội,Friends,2019
810743,Hà Nội,Family,2019
810743,Hà Nội,Family,2019
810780,Đà Nẵng,Alone,2019
810784,Hà Nội,Friends,2019
810786,Cần Thơ,Friends,2019
810790,Hà Nội,Colleagues / Business partner,2019
810790,Hà Nội,Friends,2019
810823,Hồ Chí Minh,Family,2019
810823,Hồ Chí Minh,Family,2019
810823,Hồ Chí Minh,Friends,2019
810830,Đà Nẵng,Friends,2019
810830,Đà Nẵng,Family,2019
810853,Hà Nội,Friends,2019
810853,Hà Nội,Family,2019
810853,Hà Nội,Family,2019
810853,Hà Nội,Family,2019
810883,Hải Phòng,Family,2019
810883,Hải Phòng,Colleagues / Business partner,2019
810883,Hải Phòng,Family,2019
810893,Hồ Chí Minh,Friends,2019
811179,Cần Thơ,Friends,2019
811179,Cần Thơ,Colleagues / Business partner,2019
811209,Nha Trang,Friends,2019
811213,Nha Trang,Friends,2019
811237,Cần Thơ,Family,2019
811278,Hà Nội,Family,2019
811278,Hà Nội,Colleagues / Business partner,2019
811278,Hà Nội,Friends,2019
811278,Hà Nội,Family,2019
811287,Cần Thơ,Friends,2019
811288,Nha Trang,Friends,2019
811299,Đà Nẵng,Family,2019
811299,Đà Nẵng,Friends,2019
811318,Hà Nội,Boyfriend / Girlfriend,2019
811318,Hà Nội,Friends,2019
811380,Hà Nội,Family,2019
811380,Hà Nội,Colleagues / Business partner,2019
811380,Hà Nội,Friends,2019
811381,Đà Nẵng,Friends,2019
811382,Nha Trang,Friends,2019
811416,Nha Trang,Friends,2019
811420,Hà Nội,Family,2019
811420,Hà Nội,Family,2019
811420,Hà Nội,Family,2019
811420,Hà Nội,Friends,2019
811439,Hà Nội,Friends,2019
811447,Cần Thơ,Family,2019
811447,Cần Thơ,Family,2019
811447,Cần Thơ,Family,2019
811447,Cần Thơ,Family,2019
811447,Cần Thơ,Friends,2019
811471,Nha Trang,Alone,2019
811496,Cần Thơ,Alone,2019
811496,Cần Thơ,Friends,2019
811511,Hà Nội,Friends,2019
811511,Hà Nội,Colleagues / Business partner,2019
811522,Nha Trang,Friends,2019
811522,Nha Trang,Alone,2019
811522,Nha Trang,Family,2019
811560,Cần Thơ,Alone,2019
811560,Cần Thơ,Colleagues / Business partner,2019
811560,Cần Thơ,Friends,2019
811571,Nha Trang,Friends,2019
811577,Hà Nội,Friends,2019
811577,Hà Nội,Colleagues / Business partner,2019
811577,Hà Nội,Family,2019
811583,Hà Nội,Family,2019
811583,Hà Nội,Family,2019
811583,Hà Nội,Friends,2019
811598,Nha Trang,Friends,2019
