id,city,dayofweek,visit_dayofweek,year,weekday_end,dayofweek_index
344108,Cần Thơ,Tuesday,6.0,2018,Weekdays,2
344108,Cần Thơ,Friday,6.0,2018,Weekdays,5
344108,Cần Thơ,Saturday,10.0,2018,Weekends,6
344108,Cần Thơ,Monday,6.0,2018,Weekdays,1
344108,Cần Thơ,Wednesday,6.0,2018,Weekdays,3
344108,Cần Thơ,Thursday,6.0,2018,Weekdays,4
344465,Cần Thơ,Saturday,2.0,2018,Weekends,6
344465,Cần Thơ,Thursday,2.0,2018,Weekdays,4
344465,Cần Thơ,Sunday,3.0,2018,Weekends,7
344532,Cần Thơ,Saturday,1.0,2018,Weekends,6
344532,Cần Thơ,Sunday,2.0,2018,Weekends,7
344533,Cần Thơ,Sunday,2.0,2018,Weekends,7
344533,Cần Thơ,Saturday,1.0,2018,Weekends,6
344534,Cần Thơ,Saturday,4.0,2018,Weekends,6
344534,Cần Thơ,Sunday,4.0,2018,Weekends,7
344625,Cần Thơ,Friday,4.0,2018,Weekdays,5
344625,Cần Thơ,Sunday,4.0,2018,Weekends,7
344625,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
344625,Cần Thơ,Thursday,4.0,2018,Weekdays,4
344625,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
344625,Cần Thơ,Monday,4.0,2018,Weekdays,1
344625,Cần Thơ,Saturday,4.0,2018,Weekends,6
344634,Cần Thơ,Sunday,8.0,2018,Weekends,7
344634,Cần Thơ,Saturday,8.0,2018,Weekends,6
344634,Cần Thơ,Tuesday,8.0,2018,Weekdays,2
344634,Cần Thơ,Wednesday,8.0,2018,Weekdays,3
344634,Cần Thơ,Monday,6.0,2018,Weekdays,1
344634,Cần Thơ,Thursday,8.0,2018,Weekdays,4
344634,Cần Thơ,Friday,8.0,2018,Weekdays,5
344635,Cần Thơ,Saturday,4.0,2018,Weekends,6
344635,Cần Thơ,Monday,3.0,2018,Weekdays,1
344635,Cần Thơ,Thursday,5.0,2018,Weekdays,4
344636,Cần Thơ,Wednesday,2.0,2018,Weekdays,3
344636,Cần Thơ,Sunday,2.0,2018,Weekends,7
344638,Cần Thơ,Sunday,2.0,2018,Weekends,7
344639,Cần Thơ,Sunday,3.0,2018,Weekends,7
344639,Cần Thơ,Saturday,3.0,2018,Weekends,6
344641,Cần Thơ,Saturday,4.0,2018,Weekends,6
344641,Cần Thơ,Sunday,4.0,2018,Weekends,7
344642,Cần Thơ,Saturday,4.0,2018,Weekends,6
344642,Cần Thơ,Sunday,4.0,2018,Weekends,7
344643,Cần Thơ,Friday,4.0,2018,Weekdays,5
344643,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
344643,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
344643,Cần Thơ,Sunday,4.0,2018,Weekends,7
344643,Cần Thơ,Saturday,4.0,2018,Weekends,6
344643,Cần Thơ,Thursday,4.0,2018,Weekdays,4
344644,Cần Thơ,Sunday,5.0,2018,Weekends,7
344644,Cần Thơ,Saturday,5.0,2018,Weekends,6
345343,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
345343,Cần Thơ,Thursday,4.0,2018,Weekdays,4
345343,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
345343,Cần Thơ,Monday,4.0,2018,Weekdays,1
345343,Cần Thơ,Friday,4.0,2018,Weekdays,5
345853,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
345938,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
345938,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
345938,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
345938,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
345938,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
345938,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
345938,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
346076,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
346249,Cần Thơ,Sunday,5.0,2018,Weekends,7
346249,Cần Thơ,Thursday,3.0,2018,Weekdays,4
346249,Cần Thơ,Friday,5.0,2018,Weekdays,5
346249,Cần Thơ,Saturday,5.0,2018,Weekends,6
346249,Cần Thơ,Monday,4.0,2018,Weekdays,1
346249,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
346249,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
346359,Cần Thơ,Sunday,10.0,2018,Weekends,7
346359,Cần Thơ,Saturday,10.0,2018,Weekends,6
346366,Cần Thơ,Sunday,3.0,2018,Weekends,7
346725,Cần Thơ,Monday,4.0,2018,Weekdays,1
346725,Cần Thơ,Thursday,4.0,2018,Weekdays,4
346725,Cần Thơ,Friday,4.0,2018,Weekdays,5
346725,Cần Thơ,Saturday,5.0,2018,Weekends,6
346725,Cần Thơ,Sunday,5.0,2018,Weekends,7
346725,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
346725,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
346833,Cần Thơ,Saturday,4.0,2018,Weekends,6
346833,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
346833,Cần Thơ,Friday,4.0,2018,Weekdays,5
346833,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
346833,Cần Thơ,Monday,4.0,2018,Weekdays,1
346833,Cần Thơ,Sunday,4.0,2018,Weekends,7
346833,Cần Thơ,Thursday,4.0,2018,Weekdays,4
346924,Cần Thơ,Wednesday,1.0,2018,Weekdays,3
346924,Cần Thơ,Tuesday,3.0,2018,Weekdays,2
346924,Cần Thơ,Monday,3.0,2018,Weekdays,1
346924,Cần Thơ,Thursday,5.0,2018,Weekdays,4
346924,Cần Thơ,Friday,5.0,2018,Weekdays,5
346924,Cần Thơ,Saturday,6.0,2018,Weekends,6
346924,Cần Thơ,Sunday,7.0,2018,Weekends,7
346925,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
346925,Cần Thơ,Saturday,4.0,2018,Weekends,6
346925,Cần Thơ,Monday,4.0,2018,Weekdays,1
346925,Cần Thơ,Friday,4.0,2018,Weekdays,5
346925,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
346925,Cần Thơ,Sunday,4.0,2018,Weekends,7
346925,Cần Thơ,Thursday,4.0,2018,Weekdays,4
347591,Cần Thơ,Monday,4.0,2018,Weekdays,1
347591,Cần Thơ,Saturday,4.0,2018,Weekends,6
347591,Cần Thơ,Friday,4.0,2018,Weekdays,5
347591,Cần Thơ,Sunday,4.0,2018,Weekends,7
347591,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
347591,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
347591,Cần Thơ,Thursday,4.0,2018,Weekdays,4
347592,Cần Thơ,Sunday,4.0,2018,Weekends,7
347592,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
347592,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
347592,Cần Thơ,Monday,6.0,2018,Weekdays,1
347592,Cần Thơ,Friday,4.0,2018,Weekdays,5
347592,Cần Thơ,Saturday,4.0,2018,Weekends,6
347592,Cần Thơ,Thursday,4.0,2018,Weekdays,4
347593,Cần Thơ,Saturday,4.0,2018,Weekends,6
347593,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
347593,Cần Thơ,Friday,4.0,2018,Weekdays,5
347593,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
347593,Cần Thơ,Sunday,4.0,2018,Weekends,7
347593,Cần Thơ,Monday,4.0,2018,Weekdays,1
347593,Cần Thơ,Thursday,4.0,2018,Weekdays,4
347594,Cần Thơ,Sunday,4.0,2018,Weekends,7
347594,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
347594,Cần Thơ,Monday,4.0,2018,Weekdays,1
347594,Cần Thơ,Saturday,4.0,2018,Weekends,6
347594,Cần Thơ,Friday,4.0,2018,Weekdays,5
347594,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
347594,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348220,Cần Thơ,Saturday,4.0,2018,Weekends,6
348220,Cần Thơ,Friday,4.0,2018,Weekdays,5
348220,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348220,Cần Thơ,Monday,4.0,2018,Weekdays,1
348220,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348220,Cần Thơ,Sunday,6.0,2018,Weekends,7
348220,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348221,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348221,Cần Thơ,Friday,4.0,2018,Weekdays,5
348221,Cần Thơ,Monday,4.0,2018,Weekdays,1
348221,Cần Thơ,Sunday,4.0,2018,Weekends,7
348221,Cần Thơ,Saturday,4.0,2018,Weekends,6
348221,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348221,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348222,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348222,Cần Thơ,Saturday,5.0,2018,Weekends,6
348222,Cần Thơ,Friday,4.0,2018,Weekdays,5
348222,Cần Thơ,Monday,4.0,2018,Weekdays,1
348222,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348222,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348222,Cần Thơ,Sunday,5.0,2018,Weekends,7
348223,Cần Thơ,Wednesday,6.0,2018,Weekdays,3
348223,Cần Thơ,Sunday,6.0,2018,Weekends,7
348223,Cần Thơ,Friday,6.0,2018,Weekdays,5
348223,Cần Thơ,Monday,5.0,2018,Weekdays,1
348223,Cần Thơ,Tuesday,5.0,2018,Weekdays,2
348223,Cần Thơ,Thursday,6.0,2018,Weekdays,4
348223,Cần Thơ,Saturday,6.0,2018,Weekends,6
348224,Cần Thơ,Saturday,5.0,2018,Weekends,6
348224,Cần Thơ,Friday,5.0,2018,Weekdays,5
348224,Cần Thơ,Sunday,6.0,2018,Weekends,7
348225,Cần Thơ,Friday,8.0,2018,Weekdays,5
348225,Cần Thơ,Sunday,10.0,2018,Weekends,7
348225,Cần Thơ,Monday,8.0,2018,Weekdays,1
348225,Cần Thơ,Wednesday,8.0,2018,Weekdays,3
348225,Cần Thơ,Saturday,10.0,2018,Weekends,6
348225,Cần Thơ,Tuesday,8.0,2018,Weekdays,2
348225,Cần Thơ,Thursday,8.0,2018,Weekdays,4
348226,Cần Thơ,Sunday,8.0,2018,Weekends,7
348226,Cần Thơ,Friday,6.0,2018,Weekdays,5
348226,Cần Thơ,Saturday,6.0,2018,Weekends,6
348305,Cần Thơ,Saturday,4.0,2018,Weekends,6
348305,Cần Thơ,Sunday,4.0,2018,Weekends,7
348306,Cần Thơ,Thursday,5.0,2018,Weekdays,4
348306,Cần Thơ,Friday,4.0,2018,Weekdays,5
348306,Cần Thơ,Saturday,5.0,2018,Weekends,6
348306,Cần Thơ,Monday,4.0,2018,Weekdays,1
348306,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348306,Cần Thơ,Sunday,4.0,2018,Weekends,7
348306,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348307,Cần Thơ,Sunday,4.0,2018,Weekends,7
348307,Cần Thơ,Saturday,4.0,2018,Weekends,6
348307,Cần Thơ,Tuesday,5.0,2018,Weekdays,2
348307,Cần Thơ,Monday,4.0,2018,Weekdays,1
348307,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348307,Cần Thơ,Friday,4.0,2018,Weekdays,5
348307,Cần Thơ,Wednesday,5.0,2018,Weekdays,3
348308,Cần Thơ,Thursday,3.0,2018,Weekdays,4
348308,Cần Thơ,Tuesday,3.0,2018,Weekdays,2
348308,Cần Thơ,Saturday,3.0,2018,Weekends,6
348309,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348309,Cần Thơ,Friday,5.0,2018,Weekdays,5
348309,Cần Thơ,Sunday,4.0,2018,Weekends,7
348309,Cần Thơ,Tuesday,5.0,2018,Weekdays,2
348309,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348309,Cần Thơ,Monday,4.0,2018,Weekdays,1
348309,Cần Thơ,Saturday,4.0,2018,Weekends,6
348310,Cần Thơ,Friday,2.0,2018,Weekdays,5
348310,Cần Thơ,Wednesday,1.0,2018,Weekdays,3
348311,Cần Thơ,Sunday,3.0,2018,Weekends,7
348312,Cần Thơ,Thursday,5.0,2018,Weekdays,4
348312,Cần Thơ,Monday,4.0,2018,Weekdays,1
348312,Cần Thơ,Friday,5.0,2018,Weekdays,5
348312,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348312,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348312,Cần Thơ,Saturday,4.0,2018,Weekends,6
348312,Cần Thơ,Sunday,4.0,2018,Weekends,7
348321,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348321,Cần Thơ,Monday,4.0,2018,Weekdays,1
348321,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348321,Cần Thơ,Sunday,4.0,2018,Weekends,7
348321,Cần Thơ,Friday,4.0,2018,Weekdays,5
348321,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348321,Cần Thơ,Saturday,4.0,2018,Weekends,6
348322,Cần Thơ,Sunday,4.0,2018,Weekends,7
348322,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348327,Cần Thơ,Saturday,4.0,2018,Weekends,6
348327,Cần Thơ,Sunday,4.0,2018,Weekends,7
348327,Cần Thơ,Friday,4.0,2018,Weekdays,5
348327,Cần Thơ,Monday,4.0,2018,Weekdays,1
348327,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348327,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348327,Cần Thơ,Tuesday,4.0,2018,Weekdays,2
348328,Cần Thơ,Sunday,4.0,2018,Weekends,7
348398,Cần Thơ,Sunday,8.0,2018,Weekends,7
348398,Cần Thơ,Saturday,8.0,2018,Weekends,6
348398,Cần Thơ,Monday,6.0,2018,Weekdays,1
348398,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348398,Cần Thơ,Thursday,4.0,2018,Weekdays,4
348399,Cần Thơ,Saturday,5.0,2018,Weekends,6
348399,Cần Thơ,Sunday,5.0,2018,Weekends,7
348400,Cần Thơ,Monday,3.0,2018,Weekdays,1
348400,Cần Thơ,Friday,3.0,2018,Weekdays,5
348400,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
348401,Cần Thơ,Friday,3.0,2018,Weekdays,5
348401,Cần Thơ,Sunday,4.0,2018,Weekends,7
348401,Cần Thơ,Saturday,3.0,2018,Weekends,6
348403,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
348403,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
349532,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
349532,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
349551,Hồ Chí Minh,Saturday,3.0,2018,Weekends,6
349551,Hồ Chí Minh,Sunday,6.0,2018,Weekends,7
349551,Hồ Chí Minh,Wednesday,3.0,2018,Weekdays,3
349552,Hồ Chí Minh,Thursday,1.0,2018,Weekdays,4
349552,Hồ Chí Minh,Friday,1.0,2018,Weekdays,5
349553,Hồ Chí Minh,Wednesday,2.0,2018,Weekdays,3
349553,Hồ Chí Minh,Sunday,2.0,2018,Weekends,7
349553,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
349553,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
349764,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
349874,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
349874,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
349874,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
349874,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
349874,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
349874,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
349874,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
349957,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
349957,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
350072,Hồ Chí Minh,Sunday,1.0,2018,Weekends,7
350072,Hồ Chí Minh,Saturday,1.0,2018,Weekends,6
350090,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
350090,Hồ Chí Minh,Tuesday,3.0,2018,Weekdays,2
350090,Hồ Chí Minh,Wednesday,3.0,2018,Weekdays,3
350090,Hồ Chí Minh,Friday,3.0,2018,Weekdays,5
350090,Hồ Chí Minh,Saturday,3.0,2018,Weekends,6
350090,Hồ Chí Minh,Thursday,3.0,2018,Weekdays,4
350090,Hồ Chí Minh,Monday,2.0,2018,Weekdays,1
350141,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
350141,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
350148,Hồ Chí Minh,Sunday,1.0,2018,Weekends,7
350148,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
350491,Hồ Chí Minh,Sunday,2.0,2018,Weekends,7
350491,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
350576,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
350576,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
350723,Hồ Chí Minh,Saturday,3.0,2018,Weekends,6
350723,Hồ Chí Minh,Wednesday,3.0,2018,Weekdays,3
350723,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
350723,Hồ Chí Minh,Monday,2.0,2018,Weekdays,1
350723,Hồ Chí Minh,Thursday,3.0,2018,Weekdays,4
350723,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
350723,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
350822,Hồ Chí Minh,Monday,2.0,2018,Weekdays,1
350822,Hồ Chí Minh,Thursday,2.0,2018,Weekdays,4
350822,Hồ Chí Minh,Tuesday,2.0,2018,Weekdays,2
350822,Hồ Chí Minh,Wednesday,2.0,2018,Weekdays,3
350822,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
350822,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
350822,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
351103,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351104,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351105,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
351105,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
351105,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
351105,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
351105,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
351105,Hồ Chí Minh,Saturday,6.0,2018,Weekends,6
351106,Hồ Chí Minh,Thursday,2.0,2018,Weekdays,4
351106,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
351107,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
351108,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351108,Hồ Chí Minh,Thursday,3.0,2018,Weekdays,4
351108,Hồ Chí Minh,Tuesday,2.0,2018,Weekdays,2
351108,Hồ Chí Minh,Friday,3.0,2018,Weekdays,5
351109,Hồ Chí Minh,Saturday,1.0,2018,Weekends,6
351109,Hồ Chí Minh,Thursday,1.0,2018,Weekdays,4
351109,Hồ Chí Minh,Tuesday,8.0,2018,Weekdays,2
351110,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351111,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
351111,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
351111,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351111,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
351111,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
351111,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
351111,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
351112,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
351112,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
351112,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
351112,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
351112,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
351112,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
351112,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351113,Hồ Chí Minh,Tuesday,2.0,2018,Weekdays,2
351113,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
351114,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
351114,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
351114,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
351114,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
351114,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
351114,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
351115,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351116,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
351117,Hồ Chí Minh,Tuesday,1.0,2018,Weekdays,2
351117,Hồ Chí Minh,Friday,1.0,2018,Weekdays,5
351651,Hồ Chí Minh,Monday,3.0,2018,Weekdays,1
351651,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
351651,Hồ Chí Minh,Saturday,3.0,2018,Weekends,6
351905,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
351905,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
351905,Hồ Chí Minh,Monday,3.0,2018,Weekdays,1
351905,Hồ Chí Minh,Tuesday,3.0,2018,Weekdays,2
352059,Hồ Chí Minh,Tuesday,1.0,2018,Weekdays,2
352059,Hồ Chí Minh,Thursday,1.0,2018,Weekdays,4
352059,Hồ Chí Minh,Wednesday,1.0,2018,Weekdays,3
352059,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
352059,Hồ Chí Minh,Sunday,2.0,2018,Weekends,7
352059,Hồ Chí Minh,Monday,1.0,2018,Weekdays,1
352059,Hồ Chí Minh,Friday,1.0,2018,Weekdays,5
352060,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
352060,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
352060,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
352060,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
352980,Hồ Chí Minh,Saturday,6.0,2018,Weekends,6
352980,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
352981,Hồ Chí Minh,Tuesday,1.0,2018,Weekdays,2
352981,Hồ Chí Minh,Wednesday,1.0,2018,Weekdays,3
352981,Hồ Chí Minh,Thursday,1.0,2018,Weekdays,4
352981,Hồ Chí Minh,Saturday,1.0,2018,Weekends,6
352981,Hồ Chí Minh,Monday,2.0,2018,Weekdays,1
352981,Hồ Chí Minh,Sunday,1.0,2018,Weekends,7
352981,Hồ Chí Minh,Friday,1.0,2018,Weekdays,5
352983,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
352984,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
352984,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
352984,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
352984,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
352984,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
352984,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
352984,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
353154,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
353396,Hồ Chí Minh,Tuesday,3.0,2018,Weekdays,2
353396,Hồ Chí Minh,Thursday,3.0,2018,Weekdays,4
353396,Hồ Chí Minh,Sunday,2.0,2018,Weekends,7
353397,Hồ Chí Minh,Thursday,5.0,2018,Weekdays,4
353397,Hồ Chí Minh,Wednesday,3.0,2018,Weekdays,3
353397,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
353398,Hồ Chí Minh,Thursday,3.0,2018,Weekdays,4
353398,Hồ Chí Minh,Friday,3.0,2018,Weekdays,5
353398,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
353401,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
353401,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
353417,Hồ Chí Minh,Tuesday,1.0,2018,Weekdays,2
353417,Hồ Chí Minh,Sunday,3.0,2018,Weekends,7
353417,Hồ Chí Minh,Wednesday,1.0,2018,Weekdays,3
353417,Hồ Chí Minh,Saturday,2.0,2018,Weekends,6
353418,Hồ Chí Minh,Sunday,1.0,2018,Weekends,7
353418,Hồ Chí Minh,Saturday,1.0,2018,Weekends,6
353618,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
353618,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
353619,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
353619,Hồ Chí Minh,Saturday,6.0,2018,Weekends,6
353619,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
353619,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
353619,Hồ Chí Minh,Friday,4.0,2018,Weekdays,5
353619,Hồ Chí Minh,Sunday,5.0,2018,Weekends,7
353619,Hồ Chí Minh,Wednesday,3.0,2018,Weekdays,3
353620,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
353620,Hồ Chí Minh,Friday,2.0,2018,Weekdays,5
353620,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
353621,Hồ Chí Minh,Saturday,3.0,2018,Weekends,6
353621,Hồ Chí Minh,Sunday,2.0,2018,Weekends,7
353622,Hồ Chí Minh,Monday,4.0,2018,Weekdays,1
353622,Hồ Chí Minh,Thursday,4.0,2018,Weekdays,4
353622,Hồ Chí Minh,Tuesday,4.0,2018,Weekdays,2
353622,Hồ Chí Minh,Wednesday,4.0,2018,Weekdays,3
353622,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
353622,Hồ Chí Minh,Friday,5.0,2018,Weekdays,5
353622,Hồ Chí Minh,Sunday,5.0,2018,Weekends,7
353623,Hồ Chí Minh,Saturday,4.0,2018,Weekends,6
353623,Hồ Chí Minh,Sunday,4.0,2018,Weekends,7
355530,Hồ Chí Minh,Sunday,5.0,2018,Weekends,7
355530,Hồ Chí Minh,Saturday,5.0,2018,Weekends,6
356847,Cần Thơ,Sunday,18.0,2018,Weekends,7
356847,Cần Thơ,Wednesday,12.0,2018,Weekdays,3
356847,Cần Thơ,Thursday,12.0,2018,Weekdays,4
356847,Cần Thơ,Saturday,12.0,2018,Weekends,6
356847,Cần Thơ,Tuesday,12.0,2018,Weekdays,2
356847,Cần Thơ,Monday,12.0,2018,Weekdays,1
356847,Cần Thơ,Friday,12.0,2018,Weekdays,5
357024,Cần Thơ,Saturday,4.0,2018,Weekends,6
357024,Cần Thơ,Thursday,4.0,2018,Weekdays,4
357024,Cần Thơ,Monday,4.0,2018,Weekdays,1
357024,Cần Thơ,Sunday,4.0,2018,Weekends,7
357090,Cần Thơ,Sunday,2.0,2018,Weekends,7
357090,Cần Thơ,Wednesday,2.0,2018,Weekdays,3
357091,Cần Thơ,Sunday,1.0,2018,Weekends,7
357091,Cần Thơ,Friday,1.0,2018,Weekdays,5
357092,Cần Thơ,Wednesday,4.0,2018,Weekdays,3
357093,Cần Thơ,Sunday,4.0,2018,Weekends,7
357093,Cần Thơ,Saturday,4.0,2018,Weekends,6
357258,Hà Nội,Saturday,4.0,2018,Weekends,6
357530,Hà Nội,Sunday,3.0,2018,Weekends,7
357530,Hà Nội,Monday,3.0,2018,Weekdays,1
357530,Hà Nội,Saturday,2.0,2018,Weekends,6
357580,Cần Thơ,Friday,4.0,2018,Weekdays,5
357580,Cần Thơ,Monday,4.0,2018,Weekdays,1
357580,Cần Thơ,Saturday,4.0,2018,Weekends,6
